Edge 	Weight
25037 - 14505 	4810 
14340 - 14506 	2500 
302 - 14507 	125 
1478 - 14508 	1476 
13294 - 14509 	3500 
5018 - 14510 	5009 
13741 - 14511 	2920 
28688 - 14512 	1129 
8010 - 14513 	1954 
21648 - 14514 	3848 
10813 - 14515 	3439 
27020 - 14516 	682 
21406 - 14517 	1351 
20985 - 14518 	3194 
23808 - 14519 	6159 
14149 - 14520 	4965 
1311 - 14521 	9226 
22004 - 14522 	2634 
18117 - 14523 	9927 
12959 - 14524 	3347 
28179 - 14525 	1053 
24714 - 14526 	9426 
1125 - 14527 	815 
12520 - 14528 	7348 
15642 - 14529 	6404 
18106 - 14530 	2784 
7072 - 14531 	806 
14669 - 14532 	7446 
6703 - 14533 	736 
12751 - 14534 	462 
20938 - 14535 	1838 
29099 - 14536 	2571 
7510 - 14537 	2156 
1507 - 14538 	1831 
17129 - 14539 	5307 
27592 - 14540 	4742 
26474 - 14541 	2472 
9068 - 14542 	638 
20096 - 14543 	6135 
7568 - 14544 	3272 
15163 - 14545 	1865 
21150 - 14546 	1545 
26742 - 14547 	7191 
8253 - 14548 	7027 
18773 - 14549 	4095 
12510 - 14550 	1044 
19878 - 14551 	1651 
23600 - 14552 	1488 
18012 - 14553 	5757 
18221 - 14554 	4474 
21815 - 14555 	2322 
19366 - 14556 	7137 
11557 - 14557 	3773 
26507 - 14558 	3745 
12664 - 14559 	1562 
8493 - 14560 	91 
19133 - 14561 	5225 
23932 - 14562 	9036 
8041 - 14563 	6208 
21053 - 14564 	3560 
26925 - 14565 	4018 
28642 - 14566 	9333 
25479 - 14567 	1650 
788 - 14568 	4404 
21338 - 14569 	2021 
28844 - 14570 	1676 
16310 - 14571 	7607 
15220 - 14572 	2112 
16337 - 14573 	5284 
8794 - 14574 	1474 
4761 - 14575 	2184 
23985 - 14576 	4847 
9057 - 14577 	4495 
11688 - 14578 	991 
8827 - 14579 	3554 
22931 - 14580 	1435 
15429 - 14581 	982 
25126 - 14582 	1467 
16506 - 14583 	2766 
7364 - 14584 	2927 
18706 - 14585 	1967 
13351 - 14586 	4425 
16323 - 14587 	3594 
25450 - 14588 	3002 
17836 - 14589 	2219 
10018 - 14590 	243 
27418 - 14591 	6891 
6999 - 14592 	958 
1982 - 14593 	554 
15205 - 14594 	1634 
8340 - 14595 	6417 
18876 - 14596 	4429 
4633 - 14597 	3229 
11310 - 14598 	211 
17751 - 14599 	3894 
28996 - 14600 	2317 
842 - 14601 	1933 
25374 - 14602 	5624 
27033 - 14603 	7101 
10378 - 14604 	1187 
7699 - 14605 	674 
19567 - 14606 	3711 
16904 - 14607 	6766 
13562 - 14608 	26 
5720 - 14609 	6327 
25426 - 14610 	5973 
19833 - 14611 	590 
18755 - 14612 	6199 
16172 - 14613 	8948 
25057 - 14614 	893 
16508 - 14615 	2798 
15721 - 14616 	5922 
11174 - 14617 	377 
29021 - 14618 	1816 
23524 - 14619 	3771 
10694 - 14620 	3988 
15485 - 14621 	4113 
21281 - 14622 	2781 
2507 - 14623 	112 
22693 - 14624 	1366 
19803 - 14625 	6260 
16315 - 14626 	684 
10885 - 14627 	3623 
21109 - 14628 	4189 
19356 - 14629 	1517 
8684 - 14630 	2307 
23121 - 14631 	4709 
14580 - 14632 	6978 
2349 - 14633 	5788 
16118 - 14634 	6999 
28364 - 14635 	3017 
361 - 14636 	1147 
21971 - 14637 	757 
21526 - 14638 	3517 
24908 - 14639 	5605 
29395 - 14640 	2240 
28955 - 14641 	601 
10754 - 14642 	111 
12253 - 14643 	3486 
13391 - 14644 	846 
9944 - 14645 	1055 
29359 - 14646 	2126 
5161 - 14647 	2528 
17733 - 14648 	1488 
4199 - 14649 	8644 
22410 - 14650 	2141 
25322 - 14651 	1869 
6572 - 14652 	5080 
22522 - 14653 	331 
18685 - 14654 	3882 
9646 - 14655 	273 
20892 - 14656 	9434 
29849 - 14657 	217 
17573 - 14658 	4224 
4575 - 14659 	2866 
14162 - 14660 	1825 
13684 - 14661 	6670 
17840 - 14662 	1870 
19916 - 14663 	2077 
2644 - 14664 	3490 
16695 - 14665 	13956 
13833 - 14666 	665 
645 - 14667 	1310 
13266 - 14668 	6043 
3967 - 14669 	1474 
6433 - 14670 	3206 
21280 - 14671 	1085 
13972 - 14672 	2216 
3626 - 14673 	2701 
2511 - 14674 	2385 
16898 - 14675 	2858 
20981 - 14676 	3914 
21475 - 14677 	6756 
13126 - 14678 	3521 
8508 - 14679 	1448 
5287 - 14680 	3317 
29154 - 14681 	2303 
15062 - 14682 	4011 
24961 - 14683 	2978 
1613 - 14684 	1240 
8277 - 14685 	6032 
3678 - 14686 	3075 
6680 - 14687 	4339 
11 - 14688 	2593 
29003 - 14689 	1900 
17328 - 14690 	1929 
18160 - 14691 	3181 
14725 - 14692 	3769 
12540 - 14693 	3173 
23749 - 14694 	6732 
28457 - 14695 	760 
17162 - 14696 	3451 
18445 - 14697 	2687 
4998 - 14698 	2650 
1121 - 14699 	10275 
4049 - 14700 	56 
19700 - 14701 	3549 
29891 - 14702 	1838 
28307 - 14703 	2695 
17883 - 14704 	2757 
9718 - 14705 	1032 
15833 - 14706 	4472 
26804 - 14707 	875 
19120 - 14708 	3619 
25789 - 14709 	2668 
906 - 14710 	1661 
24420 - 14711 	2313 
26439 - 14712 	4708 
9777 - 14713 	3298 
6148 - 14714 	3054 
8984 - 14715 	5719 
27288 - 14716 	1705 
17323 - 14717 	4606 
2632 - 14718 	1872 
17343 - 14719 	6485 
11878 - 14720 	4229 
7357 - 14721 	7704 
22557 - 14722 	1405 
15226 - 14723 	2111 
8143 - 14724 	128 
25286 - 14725 	3098 
3224 - 14726 	1157 
19396 - 14727 	3013 
20771 - 14728 	483 
9447 - 14729 	5869 
24806 - 14730 	437 
9407 - 14731 	3097 
8892 - 14732 	876 
23791 - 14733 	3496 
28899 - 14734 	3068 
22738 - 14735 	639 
29450 - 14736 	4443 
26976 - 14737 	3404 
13091 - 14738 	2546 
12162 - 14739 	6618 
9401 - 14740 	3072 
1942 - 14741 	402 
13097 - 14742 	5433 
22098 - 14743 	10155 
27099 - 14744 	4847 
15380 - 14745 	5384 
2701 - 14746 	4049 
17254 - 14747 	3294 
27883 - 14748 	2489 
14608 - 14749 	2441 
10869 - 14750 	1059 
24979 - 14751 	3271 
10536 - 14752 	4640 
7293 - 14753 	5021 
26626 - 14754 	1460 
2919 - 14755 	5258 
21149 - 14756 	795 
28250 - 14757 	1656 
2194 - 14758 	7054 
19913 - 14759 	12179 
1479 - 14760 	7733 
1244 - 14761 	749 
8426 - 14762 	4960 
22146 - 14763 	811 
5221 - 14764 	92 
21454 - 14765 	969 
2737 - 14766 	3325 
12595 - 14767 	1824 
3941 - 14768 	1109 
16813 - 14769 	3794 
2575 - 14770 	1983 
15609 - 14771 	3296 
7166 - 14772 	4485 
4936 - 14773 	3124 
20634 - 14774 	3212 
11696 - 14775 	4689 
24023 - 14776 	5130 
23070 - 14777 	5389 
29650 - 14778 	304 
4590 - 14779 	1991 
1300 - 14780 	6310 
12767 - 14781 	1192 
17595 - 14782 	637 
6145 - 14783 	4322 
1422 - 14784 	4367 
1965 - 14785 	3719 
9982 - 14786 	4219 
16380 - 14787 	1685 
3347 - 14788 	8284 
13676 - 14789 	3573 
22134 - 14790 	6021 
19338 - 14791 	1355 
13064 - 14792 	1478 
13084 - 14793 	4099 
19277 - 14794 	1012 
28630 - 14795 	10753 
28318 - 14796 	4784 
27079 - 14797 	3592 
15760 - 14798 	878 
15613 - 14799 	1236 
22759 - 14800 	2314 
9739 - 14801 	2201 
4275 - 14802 	749 
7580 - 14803 	3517 
7300 - 14804 	11571 
492 - 14805 	2951 
1591 - 14806 	5592 
15122 - 14807 	5817 
15818 - 14808 	1651 
27010 - 14809 	2959 
12108 - 14810 	659 
13473 - 14811 	5989 
12551 - 14812 	1252 
25551 - 14813 	7478 
3970 - 14814 	3718 
25957 - 14815 	9191 
26798 - 14816 	585 
5497 - 14817 	3971 
21147 - 14818 	2774 
14581 - 14819 	519 
4766 - 14820 	4894 
5771 - 14821 	2557 
12551 - 14822 	203 
28821 - 14823 	5054 
1338 - 14824 	2837 
10990 - 14825 	2319 
9220 - 14826 	423 
26820 - 14827 	1111 
11873 - 14828 	2764 
831 - 14829 	2197 
15760 - 14830 	3093 
10777 - 14831 	622 
15802 - 14832 	4679 
21092 - 14833 	11846 
23398 - 14834 	2038 
19698 - 14835 	8197 
18713 - 14836 	5595 
14057 - 14837 	3514 
15859 - 14838 	3739 
29803 - 14839 	47 
846 - 14840 	4984 
2056 - 14841 	1200 
17505 - 14842 	2401 
27947 - 14843 	7589 
27698 - 14844 	4329 
16177 - 14845 	449 
14533 - 14846 	6019 
14830 - 14847 	844 
14983 - 14848 	7 
5063 - 14849 	6237 
12560 - 14850 	1582 
5100 - 14851 	1329 
14722 - 14852 	7590 
11603 - 14853 	103 
4236 - 14854 	1992 
26936 - 14855 	5736 
15610 - 14856 	1514 
17560 - 14857 	3947 
23104 - 14858 	622 
22810 - 14859 	3617 
11878 - 14860 	803 
17589 - 14861 	2289 
15241 - 14862 	547 
8691 - 14863 	1054 
25143 - 14864 	5909 
20920 - 14865 	1436 
13972 - 14866 	1111 
2506 - 14867 	4047 
28566 - 14868 	259 
14140 - 14869 	6960 
27311 - 14870 	3591 
21511 - 14871 	2089 
10150 - 14872 	1233 
16061 - 14873 	8008 
22707 - 14874 	6322 
4232 - 14875 	657 
29639 - 14876 	3327 
4268 - 14877 	6281 
16710 - 14878 	1263 
15485 - 14879 	1895 
5718 - 14880 	2261 
6998 - 14881 	988 
29561 - 14882 	4043 
2868 - 14883 	3675 
21723 - 14884 	734 
11797 - 14885 	3195 
11933 - 14886 	3475 
5674 - 14887 	1495 
8377 - 14888 	2995 
6519 - 14889 	7152 
27653 - 14890 	2588 
6131 - 14891 	2739 
18033 - 14892 	703 
27392 - 14893 	1042 
15236 - 14894 	589 
15097 - 14895 	1894 
18110 - 14896 	5712 
19277 - 14897 	3230 
9551 - 14898 	2102 
21482 - 14899 	1631 
2669 - 14900 	2194 
24011 - 14901 	2169 
16258 - 14902 	1711 
2371 - 14903 	4449 
22471 - 14904 	1931 
3564 - 14905 	336 
21259 - 14906 	5308 
7974 - 14907 	1781 
19665 - 14908 	1746 
2150 - 14909 	1841 
13199 - 14910 	7325 
6605 - 14911 	5336 
17613 - 14912 	5498 
23351 - 14913 	3174 
7644 - 14914 	875 
14770 - 14915 	3925 
3950 - 14916 	2581 
3200 - 14917 	4914 
20607 - 14918 	3837 
27018 - 14919 	4725 
630 - 14920 	12557 
6716 - 14921 	8234 
1866 - 14922 	11331 
25389 - 14923 	2407 
3438 - 14924 	5182 
20807 - 14925 	1459 
19515 - 14926 	2465 
27876 - 14927 	11591 
14383 - 14928 	3350 
25824 - 14929 	2509 
25012 - 14930 	2288 
24493 - 14931 	3284 
4659 - 14932 	3147 
499 - 14933 	2041 
17441 - 14934 	1322 
24525 - 14935 	2691 
3288 - 14936 	647 
16625 - 14937 	4868 
19816 - 14938 	158 
27038 - 14939 	9593 
6572 - 14940 	810 
10291 - 14941 	5408 
23742 - 14942 	10955 
23977 - 14943 	7611 
22852 - 14944 	3526 
21910 - 14945 	5201 
4458 - 14946 	3681 
29718 - 14947 	614 
7471 - 14948 	1290 
5850 - 14949 	4223 
2588 - 14950 	2336 
11949 - 14951 	1812 
28409 - 14952 	4189 
20898 - 14953 	8424 
2784 - 14954 	9614 
23133 - 14955 	665 
23046 - 14956 	980 
4454 - 14957 	1721 
20260 - 14958 	830 
25823 - 14959 	6923 
10893 - 14960 	5895 
9838 - 14961 	5507 
6241 - 14962 	7687 
15588 - 14963 	5783 
3678 - 14964 	3611 
9238 - 14965 	193 
20642 - 14966 	3419 
26327 - 14967 	6301 
3935 - 14968 	10139 
20642 - 14969 	2799 
20077 - 14970 	3719 
3797 - 14971 	4340 
5379 - 14972 	2513 
19366 - 14973 	3815 
10394 - 14974 	4212 
1969 - 14975 	6617 
25856 - 14976 	2626 
22091 - 14977 	233 
2202 - 14978 	9342 
26765 - 14979 	5707 
28101 - 14980 	4261 
22688 - 14981 	2026 
13622 - 14982 	1464 
14527 - 14983 	1157 
16194 - 14984 	3685 
23258 - 14985 	456 
21043 - 14986 	3494 
27162 - 14987 	8496 
11083 - 14988 	594 
14004 - 14989 	2352 
10402 - 14990 	1063 
20265 - 14991 	2141 
10509 - 14992 	3956 
2316 - 14993 	348 
19274 - 14994 	54 
23661 - 14995 	4309 
25712 - 14996 	3884 
9841 - 14997 	703 
16319 - 14998 	538 
12112 - 14999 	3592 
10017 - 15000 	599 
13412 - 15001 	6265 
25323 - 15002 	21434 
16425 - 15003 	5109 
21549 - 15004 	719 
24187 - 15005 	1650 
21109 - 15006 	3764 
806 - 15007 	3180 
8055 - 15008 	1475 
4719 - 15009 	3124 
18566 - 15010 	2367 
20503 - 15011 	3730 
4955 - 15012 	430 
23890 - 15013 	2016 
18441 - 15014 	3835 
2864 - 15015 	400 
2977 - 15016 	4098 
20958 - 15017 	2615 
10173 - 15018 	6784 
5341 - 15019 	2039 
24998 - 15020 	39 
27854 - 15021 	2100 
2141 - 15022 	6741 
6117 - 15023 	2768 
19457 - 15024 	3710 
17625 - 15025 	902 
6677 - 15026 	3707 
22066 - 15027 	5400 
29137 - 15028 	5237 
17913 - 15029 	2708 
2851 - 15030 	805 
340 - 15031 	3008 
4031 - 15032 	522 
3951 - 15033 	879 
27539 - 15034 	90 
27233 - 15035 	3520 
28609 - 15036 	4401 
11611 - 15037 	6724 
11443 - 15038 	1931 
1061 - 15039 	7603 
22159 - 15040 	3574 
1969 - 15041 	4730 
21828 - 15042 	300 
6617 - 15043 	4170 
29516 - 15044 	2210 
28202 - 15045 	5142 
67 - 15046 	3510 
22537 - 15047 	189 
23554 - 15048 	4493 
29179 - 15049 	480 
8995 - 15050 	9929 
7861 - 15051 	3157 
9475 - 15052 	152 
4635 - 15053 	3180 
4900 - 15054 	7849 
17892 - 15055 	101 
10749 - 15056 	7635 
13602 - 15057 	848 
8325 - 15058 	4244 
26561 - 15059 	2605 
2557 - 15060 	4533 
26150 - 15061 	2871 
4139 - 15062 	828 
23175 - 15063 	16068 
5335 - 15064 	573 
24068 - 15065 	2318 
3698 - 15066 	2099 
29907 - 15067 	205 
25895 - 15068 	931 
835 - 15069 	6988 
26351 - 15070 	5347 
16536 - 15071 	1871 
233 - 15072 	3544 
9084 - 15073 	10457 
10333 - 15074 	4047 
19002 - 15075 	5049 
1827 - 15076 	2317 
21494 - 15077 	1428 
144 - 15078 	3107 
24459 - 15079 	2021 
11224 - 15080 	5313 
19799 - 15081 	2546 
14281 - 15082 	3599 
23631 - 15083 	6990 
24776 - 15084 	2789 
25684 - 15085 	5202 
14306 - 15086 	4688 
25226 - 15087 	6978 
9516 - 15088 	1977 
21337 - 15089 	3738 
5521 - 15090 	1548 
16101 - 15091 	5470 
11995 - 15092 	9959 
6578 - 15093 	3320 
29195 - 15094 	245 
24947 - 15095 	237 
27278 - 15096 	1415 
18824 - 15097 	73 
24537 - 15098 	125 
282 - 15099 	4459 
4532 - 15100 	1057 
15971 - 15101 	3978 
18353 - 15102 	3285 
29785 - 15103 	584 
6569 - 15104 	1986 
4056 - 15105 	2121 
3475 - 15106 	4103 
478 - 15107 	1548 
6121 - 15108 	139 
7985 - 15109 	1943 
27392 - 15110 	2239 
13890 - 15111 	185 
20377 - 15112 	3338 
24171 - 15113 	2331 
5831 - 15114 	8117 
7620 - 15115 	4094 
5505 - 15116 	2170 
6151 - 15117 	5677 
25112 - 15118 	10609 
20531 - 15119 	308 
18601 - 15120 	7386 
9938 - 15121 	742 
12719 - 15122 	10093 
22599 - 15123 	1652 
27758 - 15124 	104 
1857 - 15125 	9120 
26412 - 15126 	1979 
1252 - 15127 	5459 
28540 - 15128 	3130 
27757 - 15129 	2121 
6256 - 15130 	2273 
10890 - 15131 	5708 
18488 - 15132 	2574 
14136 - 15133 	2591 
4250 - 15134 	3062 
11823 - 15135 	2325 
12174 - 15136 	3241 
7529 - 15137 	4483 
4536 - 15138 	6263 
5207 - 15139 	2439 
29477 - 15140 	8182 
9447 - 15141 	3064 
11813 - 15142 	6629 
24699 - 15143 	2352 
23328 - 15144 	8327 
13003 - 15145 	6085 
15757 - 15146 	1396 
22990 - 15147 	3554 
27589 - 15148 	9832 
23217 - 15149 	1051 
9947 - 15150 	3336 
11425 - 15151 	3118 
18277 - 15152 	4131 
21877 - 15153 	2420 
24555 - 15154 	1576 
23208 - 15155 	1225 
846 - 15156 	1800 
16506 - 15157 	2260 
23128 - 15158 	2146 
17805 - 15159 	3323 
556 - 15160 	3042 
18688 - 15161 	6341 
18510 - 15162 	1082 
24586 - 15163 	3449 
24984 - 15164 	1111 
18934 - 15165 	2523 
4949 - 15166 	2308 
2610 - 15167 	17491 
28201 - 15168 	6965 
6190 - 15169 	1585 
24417 - 15170 	1451 
3240 - 15171 	8173 
28159 - 15172 	1432 
3421 - 15173 	3423 
22089 - 15174 	2857 
13043 - 15175 	3398 
7285 - 15176 	3337 
6586 - 15177 	4731 
25671 - 15178 	3324 
28828 - 15179 	3388 
23834 - 15180 	414 
16485 - 15181 	2199 
7952 - 15182 	1434 
14808 - 15183 	1284 
9846 - 15184 	6966 
10487 - 15185 	305 
14465 - 15186 	1028 
12300 - 15187 	4174 
6489 - 15188 	1779 
4848 - 15189 	7642 
23969 - 15190 	5035 
11936 - 15191 	1606 
4349 - 15192 	5858 
10349 - 15193 	1337 
16060 - 15194 	3926 
28480 - 15195 	1871 
3230 - 15196 	4840 
13254 - 15197 	4099 
16018 - 15198 	7827 
27899 - 15199 	2167 
12932 - 15200 	287 
16399 - 15201 	4162 
9792 - 15202 	3355 
4193 - 15203 	8832 
6041 - 15204 	7652 
6014 - 15205 	3044 
17176 - 15206 	3088 
13806 - 15207 	768 
7602 - 15208 	7163 
20856 - 15209 	763 
27640 - 15210 	1118 
20238 - 15211 	2048 
27292 - 15212 	1132 
2639 - 15213 	3961 
18057 - 15214 	1542 
754 - 15215 	2792 
28055 - 15216 	1674 
9935 - 15217 	149 
18466 - 15218 	1143 
25854 - 15219 	846 
9639 - 15220 	2905 
18819 - 15221 	89 
16348 - 15222 	2580 
27400 - 15223 	6147 
24632 - 15224 	2801 
7197 - 15225 	579 
1246 - 15226 	2743 
18130 - 15227 	7990 
29566 - 15228 	1086 
9480 - 15229 	3328 
16701 - 15230 	3659 
26804 - 15231 	383 
22337 - 15232 	2871 
25526 - 15233 	330 
29881 - 15234 	921 
9293 - 15235 	2250 
10135 - 15236 	2059 
12025 - 15237 	4139 
28782 - 15238 	2211 
24187 - 15239 	1491 
29786 - 15240 	1911 
836 - 15241 	4793 
6733 - 15242 	5907 
14455 - 15243 	903 
541 - 15244 	3482 
5209 - 15245 	2824 
22140 - 15246 	1437 
4209 - 15247 	3935 
12099 - 15248 	1742 
7915 - 15249 	3991 
10611 - 15250 	7039 
5600 - 15251 	2913 
13168 - 15252 	947 
23905 - 15253 	4256 
28916 - 15254 	3220 
19472 - 15255 	8068 
12410 - 15256 	5761 
14527 - 15257 	2575 
14837 - 15258 	2092 
2377 - 15259 	5122 
29889 - 15260 	4739 
25558 - 15261 	1841 
27854 - 15262 	461 
19461 - 15263 	3319 
28265 - 15264 	2409 
11701 - 15265 	7901 
2717 - 15266 	7057 
28118 - 15267 	5604 
10939 - 15268 	4060 
5065 - 15269 	2555 
28880 - 15270 	664 
12973 - 15271 	911 
16928 - 15272 	2009 
26958 - 15273 	1482 
4958 - 15274 	5032 
4486 - 15275 	7772 
24356 - 15276 	2269 
29711 - 15277 	6216 
1526 - 15278 	2296 
24045 - 15279 	14065 
14134 - 15280 	7665 
601 - 15281 	1725 
18450 - 15282 	9869 
3619 - 15283 	5206 
2384 - 15284 	2761 
28788 - 15285 	3082 
29226 - 15286 	3929 
6914 - 15287 	582 
26954 - 15288 	6847 
29000 - 15289 	4891 
5720 - 15290 	1479 
23645 - 15291 	1840 
384 - 15292 	5198 
2338 - 15293 	2452 
21741 - 15294 	148 
21272 - 15295 	6248 
512 - 15296 	5078 
22797 - 15297 	9863 
17359 - 15298 	10358 
6705 - 15299 	4608 
19219 - 15300 	1608 
29812 - 15301 	1474 
7674 - 15302 	2570 
20269 - 15303 	56 
28248 - 15304 	5483 
18279 - 15305 	444 
27014 - 15306 	4196 
25264 - 15307 	1752 
22287 - 15308 	1881 
15615 - 15309 	2648 
20464 - 15310 	7146 
8112 - 15311 	1849 
28152 - 15312 	1135 
16775 - 15313 	4453 
19577 - 15314 	3709 
1890 - 15315 	2291 
18505 - 15316 	3745 
8305 - 15317 	2214 
29637 - 15318 	21466 
10566 - 15319 	2366 
7434 - 15320 	3686 
9577 - 15321 	7112 
18225 - 15322 	7554 
23956 - 15323 	1369 
17972 - 15324 	1852 
2839 - 15325 	2859 
23329 - 15326 	3728 
10402 - 15327 	9979 
13095 - 15328 	10233 
23471 - 15329 	3502 
18316 - 15330 	2739 
19991 - 15331 	505 
26857 - 15332 	678 
14865 - 15333 	2213 
24115 - 15334 	3311 
18050 - 15335 	759 
25286 - 15336 	1593 
24239 - 15337 	1245 
22911 - 15338 	10233 
1284 - 15339 	8864 
3189 - 15340 	4593 
8174 - 15341 	6442 
25879 - 15342 	5520 
3603 - 15343 	2700 
19666 - 15344 	1635 
23473 - 15345 	2937 
7482 - 15346 	14 
11991 - 15347 	6825 
2694 - 15348 	5262 
27678 - 15349 	965 
27805 - 15350 	3905 
13198 - 15351 	5206 
8473 - 15352 	3017 
1723 - 15353 	3564 
19999 - 15354 	2800 
9705 - 15355 	8918 
12490 - 15356 	1950 
19830 - 15357 	781 
21334 - 15358 	108 
20681 - 15359 	334 
18267 - 15360 	2495 
8749 - 15361 	5484 
1293 - 15362 	1516 
20492 - 15363 	939 
16418 - 15364 	5714 
10828 - 15365 	649 
1625 - 15366 	2451 
16636 - 15367 	383 
27785 - 15368 	3111 
2529 - 15369 	451 
19726 - 15370 	3743 
22059 - 15371 	612 
2433 - 15372 	835 
28042 - 15373 	4052 
11330 - 15374 	1189 
27348 - 15375 	9423 
14352 - 15376 	1927 
26800 - 15377 	1194 
18478 - 15378 	943 
16269 - 15379 	8504 
18586 - 15380 	1138 
23035 - 15381 	5589 
24268 - 15382 	1119 
5233 - 15383 	3213 
27765 - 15384 	6800 
15248 - 15385 	5450 
9083 - 15386 	4537 
11578 - 15387 	5145 
26257 - 15388 	1201 
22971 - 15389 	4247 
8658 - 15390 	1654 
10712 - 15391 	1683 
18118 - 15392 	3231 
13574 - 15393 	5592 
22240 - 15394 	5893 
2233 - 15395 	748 
5320 - 15396 	1278 
3407 - 15397 	2853 
7957 - 15398 	4140 
25040 - 15399 	3434 
11547 - 15400 	2405 
26627 - 15401 	6926 
3464 - 15402 	3683 
455 - 15403 	6362 
7065 - 15404 	2844 
6156 - 15405 	2765 
27189 - 15406 	3321 
21882 - 15407 	780 
18693 - 15408 	2143 
7483 - 15409 	6584 
13254 - 15410 	823 
2564 - 15411 	7087 
26569 - 15412 	424 
15871 - 15413 	1427 
27176 - 15414 	1581 
7449 - 15415 	7010 
24631 - 15416 	9682 
22201 - 15417 	1412 
1230 - 15418 	7719 
15494 - 15419 	4487 
24164 - 15420 	6712 
7597 - 15421 	2262 
25982 - 15422 	6674 
13397 - 15423 	6298 
3173 - 15424 	6413 
10265 - 15425 	1096 
15695 - 15426 	11015 
14527 - 15427 	1912 
22272 - 15428 	3851 
21821 - 15429 	3335 
20745 - 15430 	662 
21525 - 15431 	1175 
24857 - 15432 	5922 
17920 - 15433 	2734 
23679 - 15434 	11342 
26343 - 15435 	2894 
10028 - 15436 	918 
29978 - 15437 	199 
14273 - 15438 	1491 
8859 - 15439 	2542 
992 - 15440 	3406 
21228 - 15441 	941 
21499 - 15442 	2545 
13025 - 15443 	104 
21526 - 15444 	4570 
8607 - 15445 	865 
21517 - 15446 	420 
21031 - 15447 	3976 
6910 - 15448 	1375 
21523 - 15449 	550 
19812 - 15450 	3449 
22051 - 15451 	3231 
27974 - 15452 	4666 
16546 - 15453 	1622 
17575 - 15454 	4554 
10133 - 15455 	1618 
9057 - 15456 	775 
1701 - 15457 	6120 
14120 - 15458 	616 
13748 - 15459 	8852 
8773 - 15460 	933 
629 - 15461 	4569 
4417 - 15462 	5808 
28133 - 15463 	2085 
21493 - 15464 	2275 
10916 - 15465 	1909 
16710 - 15466 	247 
1090 - 15467 	1919 
13468 - 15468 	446 
17104 - 15469 	4823 
11905 - 15470 	5708 
22083 - 15471 	9955 
6708 - 15472 	25 
26002 - 15473 	2675 
15871 - 15474 	7083 
20737 - 15475 	948 
29529 - 15476 	2635 
4344 - 15477 	2156 
24742 - 15478 	1606 
4274 - 15479 	3933 
16352 - 15480 	5280 
6387 - 15481 	3033 
14261 - 15482 	17044 
13691 - 15483 	1971 
20696 - 15484 	3055 
20789 - 15485 	2448 
15020 - 15486 	1375 
1895 - 15487 	931 
25877 - 15488 	1411 
14887 - 15489 	2421 
10330 - 15490 	1723 
9202 - 15491 	3593 
25698 - 15492 	1764 
1137 - 15493 	7706 
28619 - 15494 	2243 
13115 - 15495 	2142 
1651 - 15496 	1140 
10491 - 15497 	2615 
2828 - 15498 	1687 
16767 - 15499 	5359 
13753 - 15500 	3077 
5738 - 15501 	14228 
14676 - 15502 	3724 
11480 - 15503 	5746 
17780 - 15504 	2343 
22638 - 15505 	13680 
9363 - 15506 	11113 
28453 - 15507 	4021 
27080 - 15508 	3117 
