Edge 	Weight
5285 - 13793 	1027 
6908 - 13794 	3123 
35420 - 13795 	4157 
38936 - 13796 	6475 
10710 - 13797 	576 
10423 - 13798 	896 
18649 - 13799 	1567 
37465 - 13800 	12446 
3176 - 13801 	9525 
19591 - 13802 	278 
25427 - 13803 	11733 
1715 - 13804 	665 
10884 - 13805 	1256 
31076 - 13806 	2011 
63 - 13807 	5031 
35391 - 13808 	1294 
26027 - 13809 	5659 
17312 - 13810 	4586 
18099 - 13811 	5490 
36392 - 13812 	7454 
33138 - 13813 	5470 
15669 - 13814 	3973 
6645 - 13815 	2869 
20653 - 13816 	3556 
3113 - 13817 	817 
4406 - 13818 	9005 
4162 - 13819 	64 
12354 - 13820 	16780 
20769 - 13821 	242 
28487 - 13822 	364 
32660 - 13823 	8031 
15990 - 13824 	91 
22500 - 13825 	10469 
28040 - 13826 	665 
20593 - 13827 	4429 
8352 - 13828 	1721 
39061 - 13829 	8213 
19944 - 13830 	21997 
12796 - 13831 	2773 
36421 - 13832 	1572 
8680 - 13833 	5734 
18581 - 13834 	5290 
26262 - 13835 	3284 
39714 - 13836 	1027 
2482 - 13837 	5973 
29734 - 13838 	10069 
34729 - 13839 	4372 
35321 - 13840 	8989 
10757 - 13841 	1233 
16671 - 13842 	16074 
194 - 13843 	1923 
9539 - 13844 	5359 
26848 - 13845 	10453 
26196 - 13846 	1113 
33904 - 13847 	4407 
33877 - 13848 	4148 
13580 - 13849 	1752 
11587 - 13850 	4863 
9537 - 13851 	2427 
6572 - 13852 	7615 
26642 - 13853 	270 
12085 - 13854 	10216 
5875 - 13855 	5782 
7392 - 13856 	2764 
36716 - 13857 	12129 
34999 - 13858 	472 
38303 - 13859 	5194 
17614 - 13860 	33 
31663 - 13861 	770 
1888 - 13862 	2175 
4683 - 13863 	6462 
5749 - 13864 	6870 
33372 - 13865 	2246 
20658 - 13866 	12297 
20752 - 13867 	2284 
1045 - 13868 	971 
27750 - 13869 	5602 
16347 - 13870 	1740 
4277 - 13871 	5711 
11383 - 13872 	3166 
27287 - 13873 	14504 
25159 - 13874 	3444 
20109 - 13875 	121 
19862 - 13876 	2261 
9430 - 13877 	12572 
30952 - 13878 	2135 
4130 - 13879 	1431 
35308 - 13880 	5150 
1143 - 13881 	8811 
10721 - 13882 	10690 
17389 - 13883 	3502 
22276 - 13884 	3424 
38229 - 13885 	1206 
17988 - 13886 	5228 
28928 - 13887 	1641 
16815 - 13888 	878 
16885 - 13889 	5349 
11947 - 13890 	576 
21387 - 13891 	1102 
28955 - 13892 	5124 
25603 - 13893 	4303 
25342 - 13894 	3027 
10977 - 13895 	173 
26012 - 13896 	7248 
6906 - 13897 	3612 
16475 - 13898 	9888 
267 - 13899 	4340 
25318 - 13900 	3342 
20151 - 13901 	1003 
1235 - 13902 	951 
14367 - 13903 	7926 
9955 - 13904 	6248 
26163 - 13905 	493 
2772 - 13906 	4584 
36014 - 13907 	4804 
15227 - 13908 	413 
29552 - 13909 	2620 
8407 - 13910 	9297 
21382 - 13911 	4350 
32447 - 13912 	7401 
26834 - 13913 	2412 
18823 - 13914 	3 
7073 - 13915 	1767 
38925 - 13916 	1637 
22912 - 13917 	5041 
11365 - 13918 	3581 
3487 - 13919 	4890 
18679 - 13920 	5472 
31418 - 13921 	3265 
23884 - 13922 	14 
10625 - 13923 	75 
29224 - 13924 	8679 
2246 - 13925 	9021 
17587 - 13926 	6982 
24006 - 13927 	1503 
23270 - 13928 	1470 
16536 - 13929 	13351 
9897 - 13930 	2010 
39581 - 13931 	7109 
15457 - 13932 	5250 
4638 - 13933 	8277 
21696 - 13934 	2771 
22862 - 13935 	5061 
19604 - 13936 	2061 
10113 - 13937 	58 
36398 - 13938 	5810 
3186 - 13939 	6798 
18298 - 13940 	6310 
26718 - 13941 	12357 
25187 - 13942 	4442 
28384 - 13943 	4602 
36948 - 13944 	7239 
33604 - 13945 	3379 
12145 - 13946 	1467 
29518 - 13947 	8618 
14656 - 13948 	12644 
20997 - 13949 	4894 
5120 - 13950 	4364 
15485 - 13951 	3367 
10661 - 13952 	8911 
14513 - 13953 	10430 
30468 - 13954 	5209 
21238 - 13955 	3182 
14243 - 13956 	5651 
2568 - 13957 	12044 
22405 - 13958 	3742 
25897 - 13959 	4838 
4007 - 13960 	8213 
23629 - 13961 	4971 
7361 - 13962 	1981 
31621 - 13963 	3882 
14901 - 13964 	1953 
20946 - 13965 	4036 
16542 - 13966 	8188 
39835 - 13967 	4657 
23217 - 13968 	8423 
36295 - 13969 	1289 
13958 - 13970 	1811 
35996 - 13971 	5294 
8311 - 13972 	255 
34423 - 13973 	3079 
35386 - 13974 	3614 
2184 - 13975 	12634 
20806 - 13976 	7236 
750 - 13977 	12650 
3130 - 13978 	7361 
27440 - 13979 	3493 
2 - 13980 	741 
29180 - 13981 	1624 
1060 - 13982 	8817 
33222 - 13983 	7063 
37263 - 13984 	2796 
8871 - 13985 	1871 
4278 - 13986 	1760 
29346 - 13987 	5262 
5236 - 13988 	5689 
27841 - 13989 	862 
30160 - 13990 	4391 
2645 - 13991 	1770 
20944 - 13992 	2603 
37051 - 13993 	7485 
13372 - 13994 	5610 
2514 - 13995 	4630 
15390 - 13996 	6785 
25230 - 13997 	479 
18534 - 13998 	1283 
8518 - 13999 	5957 
4885 - 14000 	4032 
30567 - 14001 	1466 
11400 - 14002 	2505 
24881 - 14003 	3427 
24592 - 14004 	7733 
6041 - 14005 	5581 
11564 - 14006 	13874 
1838 - 14007 	6757 
10851 - 14008 	1868 
567 - 14009 	6486 
24099 - 14010 	1771 
18081 - 14011 	180 
8147 - 14012 	357 
10742 - 14013 	440 
16156 - 14014 	7080 
3393 - 14015 	4612 
31611 - 14016 	7605 
1477 - 14017 	3500 
3064 - 14018 	3687 
6156 - 14019 	4803 
4070 - 14020 	981 
39840 - 14021 	1308 
4680 - 14022 	918 
5714 - 14023 	2962 
4360 - 14024 	3611 
25244 - 14025 	7183 
18210 - 14026 	1926 
5755 - 14027 	3147 
8402 - 14028 	1993 
1774 - 14029 	5935 
4743 - 14030 	780 
11342 - 14031 	2993 
20091 - 14032 	986 
11367 - 14033 	6273 
21255 - 14034 	3528 
28815 - 14035 	3902 
36596 - 14036 	7745 
11353 - 14037 	2770 
9238 - 14038 	2556 
36397 - 14039 	4630 
24971 - 14040 	9097 
9143 - 14041 	6207 
29207 - 14042 	2200 
16531 - 14043 	6397 
16733 - 14044 	241 
8674 - 14045 	4186 
39804 - 14046 	4054 
25999 - 14047 	12556 
33901 - 14048 	4408 
39454 - 14049 	2999 
15059 - 14050 	8304 
2822 - 14051 	2794 
16978 - 14052 	12227 
31728 - 14053 	5547 
26881 - 14054 	6053 
35830 - 14055 	1917 
16368 - 14056 	2507 
39592 - 14057 	6101 
4213 - 14058 	1599 
39475 - 14059 	7048 
18669 - 14060 	9158 
27419 - 14061 	1012 
459 - 14062 	10080 
22815 - 14063 	3832 
20998 - 14064 	561 
10777 - 14065 	22309 
590 - 14066 	4519 
32069 - 14067 	4071 
27776 - 14068 	1650 
21185 - 14069 	527 
20022 - 14070 	864 
1015 - 14071 	167 
4742 - 14072 	6388 
17455 - 14073 	4064 
32962 - 14074 	2266 
34158 - 14075 	3133 
13809 - 14076 	8197 
24294 - 14077 	7643 
6074 - 14078 	8681 
35705 - 14079 	649 
21851 - 14080 	6498 
33481 - 14081 	1613 
35059 - 14082 	9558 
12203 - 14083 	1341 
14672 - 14084 	15359 
14120 - 14085 	1859 
32350 - 14086 	2275 
38955 - 14087 	14344 
37780 - 14088 	3544 
31526 - 14089 	848 
27693 - 14090 	6497 
5133 - 14091 	5114 
24407 - 14092 	6438 
5894 - 14093 	558 
1147 - 14094 	5964 
2764 - 14095 	2497 
14832 - 14096 	2775 
9593 - 14097 	4810 
19653 - 14098 	4327 
13504 - 14099 	4127 
30415 - 14100 	622 
25246 - 14101 	1689 
17243 - 14102 	738 
10171 - 14103 	2356 
19072 - 14104 	5024 
20806 - 14105 	2307 
11596 - 14106 	4668 
27501 - 14107 	18026 
6461 - 14108 	4729 
32009 - 14109 	2366 
18941 - 14110 	2221 
6494 - 14111 	732 
14358 - 14112 	1006 
12405 - 14113 	8766 
1138 - 14114 	1093 
30841 - 14115 	6662 
28739 - 14116 	2244 
1713 - 14117 	2434 
30901 - 14118 	6357 
14028 - 14119 	916 
4479 - 14120 	3673 
18815 - 14121 	1547 
16467 - 14122 	4872 
36120 - 14123 	2102 
14903 - 14124 	5131 
20803 - 14125 	2854 
19928 - 14126 	4246 
36048 - 14127 	1966 
11857 - 14128 	93 
19959 - 14129 	7671 
21039 - 14130 	1962 
3331 - 14131 	4265 
9175 - 14132 	3024 
19618 - 14133 	3270 
28796 - 14134 	4396 
27400 - 14135 	14985 
36629 - 14136 	12857 
12295 - 14137 	4350 
16855 - 14138 	7138 
12452 - 14139 	5451 
36724 - 14140 	14075 
8013 - 14141 	1670 
27808 - 14142 	7757 
6731 - 14143 	8891 
6161 - 14144 	799 
16512 - 14145 	3084 
32983 - 14146 	8691 
8419 - 14147 	2176 
20240 - 14148 	3 
11411 - 14149 	5859 
2228 - 14150 	502 
31282 - 14151 	1862 
9770 - 14152 	3596 
31323 - 14153 	3972 
7771 - 14154 	3680 
31968 - 14155 	6324 
31244 - 14156 	16197 
21120 - 14157 	15428 
8975 - 14158 	1386 
11948 - 14159 	10473 
25516 - 14160 	9820 
35622 - 14161 	5360 
27992 - 14162 	4099 
36451 - 14163 	2369 
14401 - 14164 	195 
13848 - 14165 	2429 
10672 - 14166 	9494 
38778 - 14167 	2539 
2816 - 14168 	3716 
83 - 14169 	7293 
16556 - 14170 	3824 
7643 - 14171 	16864 
23268 - 14172 	5709 
20371 - 14173 	5332 
31319 - 14174 	5711 
19310 - 14175 	3608 
18092 - 14176 	2806 
15067 - 14177 	713 
5569 - 14178 	11002 
29554 - 14179 	2757 
22962 - 14180 	1291 
15067 - 14181 	7758 
35210 - 14182 	3083 
12515 - 14183 	5064 
35215 - 14184 	11 
2075 - 14185 	3491 
27616 - 14186 	851 
37887 - 14187 	13499 
19519 - 14188 	11235 
16508 - 14189 	10826 
11218 - 14190 	8192 
22802 - 14191 	364 
29173 - 14192 	5517 
34418 - 14193 	5433 
32789 - 14194 	6204 
26503 - 14195 	2259 
17497 - 14196 	216 
32002 - 14197 	28756 
22033 - 14198 	26535 
39042 - 14199 	2323 
37444 - 14200 	4578 
20930 - 14201 	5201 
15639 - 14202 	4497 
17161 - 14203 	8582 
549 - 14204 	5704 
26208 - 14205 	6506 
977 - 14206 	3586 
29486 - 14207 	680 
34329 - 14208 	4018 
17921 - 14209 	2575 
3903 - 14210 	499 
25825 - 14211 	1214 
13507 - 14212 	2413 
949 - 14213 	13924 
33539 - 14214 	3428 
9366 - 14215 	1495 
13865 - 14216 	10566 
4067 - 14217 	2133 
27997 - 14218 	16552 
9149 - 14219 	1902 
38017 - 14220 	15925 
28877 - 14221 	10730 
29774 - 14222 	84 
1376 - 14223 	641 
23332 - 14224 	2276 
37544 - 14225 	7877 
21505 - 14226 	3654 
32994 - 14227 	4427 
31154 - 14228 	508 
32384 - 14229 	3960 
31565 - 14230 	6098 
36105 - 14231 	3934 
6011 - 14232 	1023 
34072 - 14233 	5463 
30367 - 14234 	11638 
140 - 14235 	1295 
3834 - 14236 	7748 
9062 - 14237 	5078 
32393 - 14238 	7216 
1020 - 14239 	561 
15566 - 14240 	625 
17893 - 14241 	8625 
29119 - 14242 	6112 
22524 - 14243 	3957 
32631 - 14244 	8378 
12357 - 14245 	2338 
25961 - 14246 	3018 
12649 - 14247 	6099 
19073 - 14248 	8431 
1142 - 14249 	961 
25129 - 14250 	10771 
9329 - 14251 	10269 
1360 - 14252 	323 
9197 - 14253 	7990 
27955 - 14254 	674 
9188 - 14255 	3789 
3058 - 14256 	9139 
7440 - 14257 	663 
21597 - 14258 	890 
6737 - 14259 	3939 
11655 - 14260 	437 
33283 - 14261 	3522 
3917 - 14262 	2512 
7842 - 14263 	3513 
32409 - 14264 	4152 
28890 - 14265 	4108 
19606 - 14266 	5242 
32615 - 14267 	2704 
9739 - 14268 	8552 
19306 - 14269 	2299 
36742 - 14270 	1251 
3220 - 14271 	1295 
21981 - 14272 	3332 
36226 - 14273 	5748 
26535 - 14274 	4851 
9564 - 14275 	1606 
17564 - 14276 	16615 
7674 - 14277 	4459 
39032 - 14278 	4353 
25024 - 14279 	389 
30242 - 14280 	3555 
39149 - 14281 	1132 
8985 - 14282 	4721 
38211 - 14283 	7592 
8597 - 14284 	2994 
9626 - 14285 	5564 
28863 - 14286 	551 
491 - 14287 	3248 
37720 - 14288 	4175 
32226 - 14289 	14766 
28005 - 14290 	9431 
15419 - 14291 	3233 
25366 - 14292 	6387 
33901 - 14293 	14199 
2807 - 14294 	12770 
10195 - 14295 	7580 
19798 - 14296 	5456 
27175 - 14297 	4506 
24430 - 14298 	5881 
12874 - 14299 	5954 
29768 - 14300 	2907 
26545 - 14301 	2771 
2442 - 14302 	5629 
39550 - 14303 	4957 
31252 - 14304 	6169 
32446 - 14305 	2063 
29304 - 14306 	5802 
32072 - 14307 	3085 
16624 - 14308 	4771 
25162 - 14309 	13249 
22532 - 14310 	1057 
29687 - 14311 	6744 
5585 - 14312 	1481 
28806 - 14313 	11954 
6532 - 14314 	5568 
13379 - 14315 	192 
15535 - 14316 	3297 
38790 - 14317 	4522 
4068 - 14318 	14666 
21722 - 14319 	4954 
18285 - 14320 	5447 
5425 - 14321 	3084 
11741 - 14322 	3036 
587 - 14323 	8795 
10006 - 14324 	2308 
28890 - 14325 	1452 
29361 - 14326 	6345 
7712 - 14327 	4650 
29375 - 14328 	17427 
18831 - 14329 	549 
35303 - 14330 	5320 
28304 - 14331 	2012 
1485 - 14332 	4508 
33459 - 14333 	8544 
33662 - 14334 	2442 
32691 - 14335 	4804 
7048 - 14336 	5729 
20019 - 14337 	1265 
37500 - 14338 	3436 
14501 - 14339 	4319 
2985 - 14340 	16613 
23440 - 14341 	1704 
18689 - 14342 	1210 
29310 - 14343 	3238 
24283 - 14344 	4934 
16374 - 14345 	1325 
29721 - 14346 	7559 
9603 - 14347 	11871 
31000 - 14348 	2096 
9190 - 14349 	2371 
17583 - 14350 	990 
15425 - 14351 	3023 
11516 - 14352 	1402 
864 - 14353 	2704 
7671 - 14354 	2050 
14966 - 14355 	1181 
24821 - 14356 	4399 
17228 - 14357 	2886 
17683 - 14358 	231 
25397 - 14359 	4433 
39631 - 14360 	456 
28799 - 14361 	4121 
17291 - 14362 	10104 
22151 - 14363 	24 
36281 - 14364 	2726 
28131 - 14365 	6491 
31665 - 14366 	4067 
18241 - 14367 	3981 
16675 - 14368 	11239 
15908 - 14369 	1868 
18606 - 14370 	770 
4529 - 14371 	7318 
11451 - 14372 	2249 
6244 - 14373 	5850 
13688 - 14374 	2980 
21283 - 14375 	934 
25246 - 14376 	11172 
24168 - 14377 	2189 
21089 - 14378 	2841 
7397 - 14379 	5100 
30214 - 14380 	2606 
1151 - 14381 	1803 
18340 - 14382 	2981 
9591 - 14383 	1546 
992 - 14384 	7007 
442 - 14385 	5538 
37846 - 14386 	13212 
14219 - 14387 	4262 
11966 - 14388 	11228 
13746 - 14389 	6128 
8651 - 14390 	135 
19311 - 14391 	2141 
30200 - 14392 	10362 
5350 - 14393 	14933 
3091 - 14394 	4378 
6255 - 14395 	4555 
13050 - 14396 	12036 
27570 - 14397 	7073 
35662 - 14398 	4488 
38092 - 14399 	3965 
20830 - 14400 	7420 
6533 - 14401 	171 
38514 - 14402 	3436 
33679 - 14403 	7609 
23332 - 14404 	3678 
34539 - 14405 	3376 
32832 - 14406 	7703 
3393 - 14407 	3652 
11590 - 14408 	171 
4129 - 14409 	626 
7571 - 14410 	1253 
4425 - 14411 	3202 
11742 - 14412 	1105 
16725 - 14413 	2156 
17311 - 14414 	3062 
30672 - 14415 	3310 
37380 - 14416 	24803 
38265 - 14417 	2279 
27140 - 14418 	888 
13802 - 14419 	7612 
33904 - 14420 	4114 
8715 - 14421 	1224 
16581 - 14422 	3235 
26813 - 14423 	3024 
19459 - 14424 	7159 
16427 - 14425 	5207 
25773 - 14426 	799 
36057 - 14427 	2810 
35716 - 14428 	9713 
25974 - 14429 	402 
28231 - 14430 	3413 
18238 - 14431 	15296 
32214 - 14432 	2188 
39876 - 14433 	3380 
10459 - 14434 	5871 
17251 - 14435 	4624 
968 - 14436 	4460 
7476 - 14437 	3280 
7788 - 14438 	3995 
25779 - 14439 	3796 
35544 - 14440 	6966 
34173 - 14441 	16980 
3790 - 14442 	3422 
25257 - 14443 	4735 
19920 - 14444 	5908 
18863 - 14445 	6510 
38553 - 14446 	2193 
13187 - 14447 	2050 
19869 - 14448 	3693 
1608 - 14449 	1349 
3260 - 14450 	4843 
24832 - 14451 	6002 
14165 - 14452 	1607 
30891 - 14453 	501 
19009 - 14454 	4027 
32028 - 14455 	2977 
21890 - 14456 	1834 
16143 - 14457 	72 
38941 - 14458 	3778 
2799 - 14459 	4020 
36603 - 14460 	6679 
11099 - 14461 	2658 
20584 - 14462 	1483 
11677 - 14463 	1275 
28134 - 14464 	279 
20926 - 14465 	471 
32149 - 14466 	313 
15948 - 14467 	3924 
18407 - 14468 	1212 
13164 - 14469 	8700 
4073 - 14470 	9337 
37190 - 14471 	11314 
35343 - 14472 	5046 
13466 - 14473 	6295 
20326 - 14474 	1481 
8260 - 14475 	2834 
23091 - 14476 	9878 
28213 - 14477 	1418 
7339 - 14478 	4522 
33731 - 14479 	4496 
34213 - 14480 	6185 
30421 - 14481 	3507 
39533 - 14482 	3648 
30554 - 14483 	8321 
6360 - 14484 	3058 
17111 - 14485 	3312 
10783 - 14486 	7437 
24047 - 14487 	4921 
14346 - 14488 	2678 
2135 - 14489 	16399 
20350 - 14490 	11623 
6474 - 14491 	2753 
17342 - 14492 	13321 
12233 - 14493 	4506 
29073 - 14494 	6207 
17428 - 14495 	176 
20501 - 14496 	1538 
18370 - 14497 	3494 
31582 - 14498 	3740 
24025 - 14499 	6052 
36735 - 14500 	1106 
6255 - 14501 	1955 
3624 - 14502 	1935 
11742 - 14503 	2699 
9003 - 14504 	1572 
11232 - 14505 	15188 
28487 - 14506 	4167 
8064 - 14507 	1955 
26325 - 14508 	8003 
30861 - 14509 	4377 
8076 - 14510 	6249 
4163 - 14511 	3758 
36784 - 14512 	10639 
15647 - 14513 	4033 
31880 - 14514 	7732 
37720 - 14515 	2803 
20166 - 14516 	14945 
8169 - 14517 	4114 
36480 - 14518 	1379 
12788 - 14519 	7386 
28178 - 14520 	15472 
11358 - 14521 	1608 
32552 - 14522 	5649 
12847 - 14523 	335 
35854 - 14524 	225 
2367 - 14525 	3984 
10793 - 14526 	391 
26356 - 14527 	2741 
16337 - 14528 	4205 
21473 - 14529 	5468 
11634 - 14530 	8325 
130 - 14531 	4558 
12571 - 14532 	1480 
9364 - 14533 	3023 
6948 - 14534 	995 
2583 - 14535 	6590 
20999 - 14536 	6947 
11441 - 14537 	2352 
21413 - 14538 	3193 
30960 - 14539 	11397 
24959 - 14540 	11133 
34500 - 14541 	5703 
38875 - 14542 	3168 
12457 - 14543 	1699 
28134 - 14544 	6206 
5176 - 14545 	438 
7057 - 14546 	13206 
1002 - 14547 	286 
34720 - 14548 	8648 
7510 - 14549 	5651 
16365 - 14550 	6634 
5938 - 14551 	3799 
33004 - 14552 	5822 
27111 - 14553 	5392 
29468 - 14554 	8648 
24806 - 14555 	5911 
6242 - 14556 	885 
33430 - 14557 	2979 
26230 - 14558 	11060 
2831 - 14559 	8033 
33995 - 14560 	5490 
7303 - 14561 	3762 
16294 - 14562 	5670 
15183 - 14563 	8129 
19962 - 14564 	3769 
35704 - 14565 	1619 
22482 - 14566 	694 
16802 - 14567 	4504 
935 - 14568 	7308 
21157 - 14569 	3836 
35982 - 14570 	905 
20232 - 14571 	7039 
38037 - 14572 	720 
7140 - 14573 	1274 
6137 - 14574 	943 
2861 - 14575 	364 
7152 - 14576 	5962 
31824 - 14577 	15886 
4360 - 14578 	3969 
5399 - 14579 	2775 
33898 - 14580 	3795 
12588 - 14581 	3791 
5853 - 14582 	6543 
12841 - 14583 	3608 
25913 - 14584 	8180 
16541 - 14585 	10935 
39432 - 14586 	4812 
39843 - 14587 	1825 
24081 - 14588 	6553 
2427 - 14589 	3942 
28614 - 14590 	655 
27463 - 14591 	3879 
35382 - 14592 	4973 
10314 - 14593 	2458 
38893 - 14594 	4914 
13034 - 14595 	8973 
17014 - 14596 	2481 
12307 - 14597 	4482 
31867 - 14598 	14571 
14961 - 14599 	1840 
39014 - 14600 	950 
10782 - 14601 	3277 
14895 - 14602 	2005 
19458 - 14603 	15029 
5146 - 14604 	3319 
29092 - 14605 	933 
14407 - 14606 	13484 
14108 - 14607 	4265 
3106 - 14608 	10042 
30786 - 14609 	5324 
4096 - 14610 	3828 
22970 - 14611 	3201 
36332 - 14612 	167 
38223 - 14613 	17479 
34087 - 14614 	5463 
29518 - 14615 	6213 
12169 - 14616 	2800 
12255 - 14617 	9235 
843 - 14618 	6745 
7348 - 14619 	4114 
34590 - 14620 	3419 
31780 - 14621 	2955 
11916 - 14622 	154 
2790 - 14623 	11925 
8852 - 14624 	2151 
5097 - 14625 	9331 
29501 - 14626 	7006 
36224 - 14627 	5751 
37811 - 14628 	12058 
9073 - 14629 	5636 
5240 - 14630 	4206 
28438 - 14631 	9644 
37569 - 14632 	5438 
38636 - 14633 	7416 
24638 - 14634 	2280 
20437 - 14635 	2988 
22459 - 14636 	8760 
18810 - 14637 	3582 
9686 - 14638 	4312 
4260 - 14639 	2389 
14894 - 14640 	2863 
12640 - 14641 	4020 
6088 - 14642 	769 
35394 - 14643 	1194 
10753 - 14644 	1252 
35077 - 14645 	1562 
26020 - 14646 	155 
32294 - 14647 	3783 
32890 - 14648 	1907 
11250 - 14649 	5281 
34548 - 14650 	28 
36474 - 14651 	12630 
24429 - 14652 	2976 
38483 - 14653 	5397 
3317 - 14654 	4983 
26982 - 14655 	6150 
38956 - 14656 	9153 
14272 - 14657 	11268 
29183 - 14658 	3867 
38838 - 14659 	11639 
30580 - 14660 	4792 
17916 - 14661 	1048 
3936 - 14662 	5452 
1291 - 14663 	2829 
18439 - 14664 	1173 
36972 - 14665 	7358 
26801 - 14666 	4522 
33340 - 14667 	640 
13631 - 14668 	10972 
11753 - 14669 	12642 
1851 - 14670 	3482 
26860 - 14671 	5614 
17871 - 14672 	5708 
21085 - 14673 	4148 
33325 - 14674 	3787 
10599 - 14675 	306 
12721 - 14676 	2934 
27371 - 14677 	6742 
371 - 14678 	12998 
1057 - 14679 	4615 
11359 - 14680 	3202 
39192 - 14681 	1500 
28187 - 14682 	3304 
35312 - 14683 	485 
9405 - 14684 	3835 
20931 - 14685 	7762 
19689 - 14686 	3566 
2021 - 14687 	18067 
7578 - 14688 	5642 
37546 - 14689 	5977 
815 - 14690 	3835 
11107 - 14691 	6682 
3183 - 14692 	9829 
5236 - 14693 	3277 
4308 - 14694 	1919 
19031 - 14695 	693 
915 - 14696 	3934 
11590 - 14697 	7289 
21283 - 14698 	2958 
25722 - 14699 	1714 
22813 - 14700 	1636 
30358 - 14701 	3970 
11792 - 14702 	1914 
36050 - 14703 	15579 
36057 - 14704 	2334 
16544 - 14705 	4903 
28131 - 14706 	1886 
31866 - 14707 	5927 
25608 - 14708 	10214 
13652 - 14709 	4095 
23295 - 14710 	7452 
36047 - 14711 	20431 
26325 - 14712 	3999 
36880 - 14713 	251 
1582 - 14714 	4707 
18846 - 14715 	4427 
12674 - 14716 	657 
13646 - 14717 	4829 
26968 - 14718 	9112 
37321 - 14719 	1552 
35042 - 14720 	8117 
23972 - 14721 	7529 
13162 - 14722 	4163 
33237 - 14723 	1332 
3226 - 14724 	4833 
10490 - 14725 	1496 
169 - 14726 	2443 
12851 - 14727 	2425 
2560 - 14728 	8707 
29090 - 14729 	11855 
5711 - 14730 	298 
12105 - 14731 	1710 
39276 - 14732 	3055 
37143 - 14733 	225 
24313 - 14734 	945 
27176 - 14735 	2620 
33746 - 14736 	919 
9422 - 14737 	9142 
38959 - 14738 	5285 
28492 - 14739 	2031 
23602 - 14740 	656 
30112 - 14741 	3299 
19339 - 14742 	1112 
27008 - 14743 	19229 
19713 - 14744 	3575 
25176 - 14745 	5197 
4562 - 14746 	8395 
24330 - 14747 	6068 
23980 - 14748 	762 
22377 - 14749 	8009 
38431 - 14750 	3876 
24333 - 14751 	1054 
14126 - 14752 	242 
9740 - 14753 	2195 
27534 - 14754 	573 
35127 - 14755 	2198 
5678 - 14756 	5358 
10071 - 14757 	2580 
18867 - 14758 	1840 
25623 - 14759 	11586 
695 - 14760 	3366 
28620 - 14761 	3969 
33281 - 14762 	6081 
18940 - 14763 	4494 
24422 - 14764 	8300 
25160 - 14765 	6001 
28589 - 14766 	900 
6180 - 14767 	3681 
20018 - 14768 	6733 
32100 - 14769 	377 
29555 - 14770 	21879 
20185 - 14771 	1832 
14641 - 14772 	22302 
7904 - 14773 	1037 
24367 - 14774 	11678 
39182 - 14775 	3247 
2177 - 14776 	11376 
5927 - 14777 	3189 
5917 - 14778 	3769 
27435 - 14779 	3314 
