Edge 	Weight
43305 - 48712 	5677
21592 - 48713 	4468
47430 - 48714 	1922
17293 - 48715 	1478
9824 - 48716 	4176
6855 - 48717 	6733
14264 - 48718 	4278
4827 - 48719 	1862
15993 - 48720 	3067
28622 - 48721 	3005
37793 - 48722 	6002
26799 - 48723 	1000
17438 - 48724 	5587
19305 - 48725 	5402
27190 - 48726 	11408
18493 - 48727 	5304
41828 - 48728 	6522
25415 - 48729 	3002
49233 - 48730 	7891
15889 - 48731 	1117
26512 - 48732 	4353
47360 - 48733 	10838
17355 - 48734 	12358
10808 - 48735 	3838
21862 - 48736 	8974
33601 - 48737 	6216
40202 - 48738 	5458
18335 - 48739 	15688
46677 - 48740 	20208
21995 - 48741 	14942
5188 - 48742 	4103
16709 - 48743 	10704
10317 - 48744 	9216
17218 - 48745 	5610
37520 - 48746 	1253
41742 - 48747 	3689
2751 - 48748 	4885
48848 - 48749 	18571
40718 - 48750 	5975
17725 - 48751 	6088
30029 - 48752 	4319
3092 - 48753 	4768
354 - 48754 	16677
8754 - 48755 	10283
44154 - 48756 	1551
47413 - 48757 	2508
39004 - 48758 	1293
16923 - 48759 	3571
38984 - 48760 	13354
32002 - 48761 	2106
22040 - 48762 	2422
36691 - 48763 	7349
5476 - 48764 	4754
35559 - 48765 	2774
46766 - 48766 	7306
6770 - 48767 	3285
35211 - 48768 	8507
18444 - 48769 	9727
19793 - 48770 	12
19723 - 48771 	2356
32937 - 48772 	10671
28400 - 48773 	5018
7708 - 48774 	15253
20831 - 48775 	1020
15564 - 48776 	5313
22171 - 48777 	5004
6271 - 48778 	1302
3451 - 48779 	1590
33414 - 48780 	6462
9718 - 48781 	3299
21552 - 48782 	18231
27432 - 48783 	6250
35694 - 48784 	9333
21348 - 48785 	10859
19952 - 48786 	4001
11783 - 48787 	9872
11956 - 48788 	10556
33575 - 48789 	16541
37084 - 48790 	1854
33159 - 48791 	4291
40563 - 48792 	10595
10102 - 48793 	302
36448 - 48794 	4354
23583 - 48795 	21718
4940 - 48796 	4695
5675 - 48797 	6358
14253 - 48798 	260
25140 - 48799 	1539
11144 - 48800 	7864
22641 - 48801 	7665
41652 - 48802 	3078
27035 - 48803 	3714
17979 - 48804 	1392
41742 - 48805 	3221
44824 - 48806 	1965
17554 - 48807 	3701
6685 - 48808 	8198
40201 - 48809 	1022
4113 - 48810 	11721
4937 - 48811 	14438
44608 - 48812 	6961
30274 - 48813 	1018
47537 - 48814 	7672
31732 - 48815 	6578
21529 - 48816 	7175
1034 - 48817 	3781
29087 - 48818 	145
49158 - 48819 	3814
39190 - 48820 	779
555 - 48821 	1696
18803 - 48822 	2155
3457 - 48823 	4225
23473 - 48824 	8843
24280 - 48825 	9249
23824 - 48826 	4861
3614 - 48827 	156
16631 - 48828 	7203
35954 - 48829 	9024
29465 - 48830 	456
5910 - 48831 	5785
25074 - 48832 	13132
32939 - 48833 	13494
42495 - 48834 	19450
28463 - 48835 	4669
40518 - 48836 	6575
29754 - 48837 	4012
7389 - 48838 	3124
7028 - 48839 	1345
2850 - 48840 	7005
46781 - 48841 	3008
31691 - 48842 	5848
10774 - 48843 	974
5581 - 48844 	4670
6593 - 48845 	3113
23526 - 48846 	3209
631 - 48847 	1299
43916 - 48848 	6474
16051 - 48849 	5369
20037 - 48850 	3188
7466 - 48851 	15124
28899 - 48852 	1153
20852 - 48853 	246
12149 - 48854 	14914
23539 - 48855 	5637
34921 - 48856 	7922
9107 - 48857 	3614
27181 - 48858 	2240
5230 - 48859 	4727
35662 - 48860 	6882
27634 - 48861 	3793
38256 - 48862 	9112
3958 - 48863 	5143
41248 - 48864 	2215
41554 - 48865 	10296
29274 - 48866 	6005
5623 - 48867 	13296
16026 - 48868 	1201
20792 - 48869 	6735
16745 - 48870 	9459
49991 - 48871 	25619
19190 - 48872 	2717
47338 - 48873 	10627
11864 - 48874 	3201
40111 - 48875 	2761
27922 - 48876 	9282
17980 - 48877 	11363
24385 - 48878 	5178
13133 - 48879 	6214
36901 - 48880 	2855
9271 - 48881 	7822
41102 - 48882 	5260
37052 - 48883 	6080
20228 - 48884 	5018
15432 - 48885 	2244
32600 - 48886 	4869
28934 - 48887 	17691
31075 - 48888 	125
3249 - 48889 	500
48560 - 48890 	11117
27920 - 48891 	4516
21391 - 48892 	26253
20958 - 48893 	3802
6362 - 48894 	5324
4016 - 48895 	11031
19057 - 48896 	1768
47551 - 48897 	4509
48326 - 48898 	18698
25034 - 48899 	5551
14392 - 48900 	4316
6235 - 48901 	2118
35140 - 48902 	1828
47609 - 48903 	3619
43152 - 48904 	11037
12596 - 48905 	5832
31266 - 48906 	11394
8525 - 48907 	1262
12731 - 48908 	2203
34929 - 48909 	14235
29848 - 48910 	4370
43206 - 48911 	2030
30571 - 48912 	1996
3293 - 48913 	5760
5168 - 48914 	8599
40500 - 48915 	7457
40633 - 48916 	4743
9210 - 48917 	5349
35894 - 48918 	11233
17926 - 48919 	5471
43262 - 48920 	799
13452 - 48921 	5520
24545 - 48922 	5959
26753 - 48923 	2891
39739 - 48924 	1064
13391 - 48925 	1266
39297 - 48926 	8129
12415 - 48927 	5280
34996 - 48928 	3107
2685 - 48929 	2552
26691 - 48930 	1528
36822 - 48931 	8292
31586 - 48932 	9658
15523 - 48933 	2576
39607 - 48934 	3228
16016 - 48935 	1803
26764 - 48936 	2077
38574 - 48937 	2316
45617 - 48938 	13216
261 - 48939 	6
16128 - 48940 	4196
23304 - 48941 	7225
13055 - 48942 	1022
32 - 48943 	1534
34841 - 48944 	209
702 - 48945 	8866
40532 - 48946 	8821
33047 - 48947 	6021
46514 - 48948 	122
28920 - 48949 	3557
6082 - 48950 	2623
38355 - 48951 	4334
39818 - 48952 	382
30958 - 48953 	5845
2834 - 48954 	11413
20115 - 48955 	2446
25973 - 48956 	1742
24083 - 48957 	4389
45707 - 48958 	7546
16614 - 48959 	12818
32088 - 48960 	5476
36520 - 48961 	1146
10376 - 48962 	4644
17887 - 48963 	8115
37366 - 48964 	13140
38018 - 48965 	1408
45291 - 48966 	7318
34500 - 48967 	4989
26818 - 48968 	16396
9087 - 48969 	9286
26360 - 48970 	5818
27734 - 48971 	475
20366 - 48972 	5255
7839 - 48973 	2033
32461 - 48974 	895
23368 - 48975 	1403
6248 - 48976 	4278
3964 - 48977 	14274
15757 - 48978 	10793
44307 - 48979 	1307
35841 - 48980 	7028
743 - 48981 	12480
49216 - 48982 	7907
48023 - 48983 	3191
25736 - 48984 	2780
19426 - 48985 	9908
3503 - 48986 	1404
23346 - 48987 	8968
44237 - 48988 	705
3857 - 48989 	9462
36449 - 48990 	13486
38385 - 48991 	11839
48970 - 48992 	7307
10176 - 48993 	672
23980 - 48994 	3603
3484 - 48995 	7569
39938 - 48996 	9411
48039 - 48997 	7988
40676 - 48998 	10986
20256 - 48999 	6103
5992 - 49000 	14240
31633 - 49001 	2726
30575 - 49002 	4211
19168 - 49003 	14068
36157 - 49004 	59
48044 - 49005 	16663
44458 - 49006 	5036
7130 - 49007 	5497
8620 - 49008 	6184
44559 - 49009 	3539
43439 - 49010 	5883
19495 - 49011 	4083
47737 - 49012 	6916
16860 - 49013 	480
37843 - 49014 	20424
25929 - 49015 	3184
44090 - 49016 	4608
26657 - 49017 	8989
38014 - 49018 	1958
34738 - 49019 	2781
47009 - 49020 	15853
20527 - 49021 	3470
33980 - 49022 	2481
3508 - 49023 	4038
38913 - 49024 	6023
36451 - 49025 	1633
30758 - 49026 	10504
32759 - 49027 	8755
2527 - 49028 	7057
26788 - 49029 	986
998 - 49030 	3065
5143 - 49031 	4917
15526 - 49032 	5766
48764 - 49033 	4617
32337 - 49034 	38087
37421 - 49035 	10420
47767 - 49036 	4356
1196 - 49037 	3086
42003 - 49038 	4988
9859 - 49039 	3766
42411 - 49040 	9281
19884 - 49041 	11104
27789 - 49042 	1652
19263 - 49043 	3642
16170 - 49044 	523
26888 - 49045 	1434
3015 - 49046 	5258
49516 - 49047 	5229
3243 - 49048 	3388
5352 - 49049 	4930
10034 - 49050 	2970
18496 - 49051 	5124
19883 - 49052 	7604
27965 - 49053 	9693
36849 - 49054 	5593
29380 - 49055 	12598
36594 - 49056 	2053
21450 - 49057 	2851
15160 - 49058 	976
13124 - 49059 	3287
46989 - 49060 	499
26414 - 49061 	2681
22568 - 49062 	8336
8180 - 49063 	8406
11372 - 49064 	5364
30043 - 49065 	1353
8089 - 49066 	6797
12626 - 49067 	3774
32785 - 49068 	1199
14387 - 49069 	4731
49721 - 49070 	10643
23157 - 49071 	5501
37803 - 49072 	20729
32355 - 49073 	3305
12030 - 49074 	12339
46474 - 49075 	2813
10979 - 49076 	5358
46286 - 49077 	9937
12326 - 49078 	11399
36070 - 49079 	3692
2041 - 49080 	899
43996 - 49081 	5374
608 - 49082 	2539
44848 - 49083 	11885
12595 - 49084 	14129
24463 - 49085 	7550
2592 - 49086 	3923
25311 - 49087 	3039
11390 - 49088 	3647
11590 - 49089 	3995
20076 - 49090 	911
155 - 49091 	7857
29404 - 49092 	881
35017 - 49093 	3286
24730 - 49094 	4375
13733 - 49095 	8486
19931 - 49096 	6702
43850 - 49097 	2655
40147 - 49098 	4196
29240 - 49099 	18
41219 - 49100 	4497
916 - 49101 	5059
11524 - 49102 	5850
4102 - 49103 	6775
6499 - 49104 	11481
21700 - 49105 	11927
26108 - 49106 	2005
45388 - 49107 	753
30698 - 49108 	9163
21767 - 49109 	1111
19374 - 49110 	582
20247 - 49111 	24055
21014 - 49112 	5851
36928 - 49113 	2114
42894 - 49114 	6925
20674 - 49115 	8008
47966 - 49116 	4549
45156 - 49117 	14567
21277 - 49118 	4396
15857 - 49119 	3156
33158 - 49120 	10887
41716 - 49121 	5973
29693 - 49122 	276
28856 - 49123 	8201
27138 - 49124 	9450
23813 - 49125 	3983
21572 - 49126 	15898
24083 - 49127 	438
39446 - 49128 	3362
3480 - 49129 	6446
32155 - 49130 	2552
12976 - 49131 	10281
34092 - 49132 	15630
8394 - 49133 	6145
48882 - 49134 	7184
2575 - 49135 	3807
13851 - 49136 	6151
217 - 49137 	9557
26357 - 49138 	876
41 - 49139 	7745
8596 - 49140 	881
10766 - 49141 	4249
38668 - 49142 	2364
25797 - 49143 	5820
736 - 49144 	218
36695 - 49145 	8089
14312 - 49146 	5231
43319 - 49147 	2639
46546 - 49148 	3984
34959 - 49149 	3399
38949 - 49150 	8999
21534 - 49151 	1627
7935 - 49152 	3866
29308 - 49153 	2264
48516 - 49154 	1332
15299 - 49155 	4771
41202 - 49156 	881
18232 - 49157 	4598
5600 - 49158 	1274
28483 - 49159 	7106
3092 - 49160 	5382
37461 - 49161 	4417
30227 - 49162 	1778
30978 - 49163 	1591
24590 - 49164 	1020
4626 - 49165 	15835
53 - 49166 	2805
24254 - 49167 	11102
20078 - 49168 	2969
34304 - 49169 	1750
37295 - 49170 	2435
41634 - 49171 	4724
18720 - 49172 	1513
2902 - 49173 	4219
39470 - 49174 	8879
22499 - 49175 	6640
14000 - 49176 	686
29547 - 49177 	9136
28669 - 49178 	1439
5170 - 49179 	15280
16626 - 49180 	5519
47771 - 49181 	3373
32914 - 49182 	8615
36087 - 49183 	6168
3930 - 49184 	2562
8839 - 49185 	3965
47208 - 49186 	7451
34447 - 49187 	24550
15040 - 49188 	18997
45182 - 49189 	8424
2850 - 49190 	8069
1010 - 49191 	545
41804 - 49192 	5970
43939 - 49193 	1085
39042 - 49194 	150
37052 - 49195 	6174
31828 - 49196 	7803
29702 - 49197 	6501
15604 - 49198 	15452
21976 - 49199 	3146
33305 - 49200 	2313
31860 - 49201 	401
23295 - 49202 	25557
17791 - 49203 	128
5867 - 49204 	7455
6668 - 49205 	5074
33211 - 49206 	369
29538 - 49207 	5867
22749 - 49208 	10962
11440 - 49209 	10274
43273 - 49210 	5780
3279 - 49211 	1772
33358 - 49212 	2533
1975 - 49213 	8598
49830 - 49214 	5323
38811 - 49215 	11310
39968 - 49216 	1474
15487 - 49217 	2756
27164 - 49218 	6130
43347 - 49219 	1441
35880 - 49220 	10554
31522 - 49221 	10202
36622 - 49222 	1232
17832 - 49223 	2238
37473 - 49224 	973
3073 - 49225 	2570
35734 - 49226 	6859
9182 - 49227 	3806
33271 - 49228 	2044
15147 - 49229 	2388
47360 - 49230 	905
40645 - 49231 	4972
1755 - 49232 	3634
26811 - 49233 	5438
17680 - 49234 	7891
3366 - 49235 	3518
27020 - 49236 	7258
14215 - 49237 	1590
12379 - 49238 	2364
1893 - 49239 	10329
21926 - 49240 	980
6872 - 49241 	721
20365 - 49242 	250
10856 - 49243 	6795
20797 - 49244 	420
2664 - 49245 	9642
6569 - 49246 	5978
7401 - 49247 	929
46881 - 49248 	6563
18100 - 49249 	6695
9057 - 49250 	1116
1610 - 49251 	9341
27016 - 49252 	7563
6633 - 49253 	5898
17885 - 49254 	2808
31130 - 49255 	7539
38888 - 49256 	3881
18834 - 49257 	9168
43304 - 49258 	11424
43285 - 49259 	687
12081 - 49260 	6064
13576 - 49261 	6262
9291 - 49262 	4649
18495 - 49263 	3118
9663 - 49264 	6445
31180 - 49265 	1319
33287 - 49266 	10478
14976 - 49267 	167
13745 - 49268 	1975
40195 - 49269 	5211
44100 - 49270 	2197
48819 - 49271 	5129
9013 - 49272 	9319
861 - 49273 	2186
2502 - 49274 	17973
37903 - 49275 	2522
7030 - 49276 	5258
48431 - 49277 	4377
31863 - 49278 	8360
19459 - 49279 	826
22521 - 49280 	2396
46307 - 49281 	17386
21446 - 49282 	25391
44428 - 49283 	9793
38735 - 49284 	635
19683 - 49285 	31192
45702 - 49286 	6900
42374 - 49287 	13610
23785 - 49288 	4099
8714 - 49289 	5236
31336 - 49290 	3209
40403 - 49291 	2189
36995 - 49292 	4069
5141 - 49293 	2880
49737 - 49294 	3364
6548 - 49295 	4537
10251 - 49296 	4492
22913 - 49297 	484
3941 - 49298 	3902
12079 - 49299 	10153
16401 - 49300 	2389
6545 - 49301 	6705
5934 - 49302 	1366
4502 - 49303 	6314
18389 - 49304 	29134
48427 - 49305 	9896
5441 - 49306 	15478
21106 - 49307 	3220
29881 - 49308 	7243
45388 - 49309 	12323
27157 - 49310 	617
47241 - 49311 	4262
20250 - 49312 	2859
30925 - 49313 	5715
23179 - 49314 	5823
45751 - 49315 	846
48965 - 49316 	10282
7364 - 49317 	7350
2472 - 49318 	1558
6570 - 49319 	1921
12983 - 49320 	1201
38356 - 49321 	1809
42889 - 49322 	14002
24177 - 49323 	4730
43649 - 49324 	7553
26135 - 49325 	4431
45779 - 49326 	3874
46888 - 49327 	5407
15982 - 49328 	966
26459 - 49329 	6688
28217 - 49330 	581
11356 - 49331 	8538
48182 - 49332 	3455
40866 - 49333 	15550
14919 - 49334 	4080
46623 - 49335 	1089
23342 - 49336 	5634
7092 - 49337 	3219
21139 - 49338 	710
28751 - 49339 	8456
41077 - 49340 	4263
13460 - 49341 	5479
33397 - 49342 	1701
42074 - 49343 	5164
4984 - 49344 	5683
18193 - 49345 	13556
33750 - 49346 	7018
23560 - 49347 	12140
30107 - 49348 	4654
536 - 49349 	5029
2243 - 49350 	3851
10431 - 49351 	5003
34040 - 49352 	537
40201 - 49353 	3510
17764 - 49354 	12434
40271 - 49355 	10293
41887 - 49356 	7666
30917 - 49357 	5252
29644 - 49358 	2493
37986 - 49359 	4764
46061 - 49360 	4993
38962 - 49361 	11931
30256 - 49362 	9087
4668 - 49363 	6797
17693 - 49364 	5940
25232 - 49365 	9967
26501 - 49366 	9894
39478 - 49367 	6506
38237 - 49368 	4170
4633 - 49369 	11429
21666 - 49370 	4473
48116 - 49371 	12830
40248 - 49372 	947
16681 - 49373 	7490
39161 - 49374 	5582
45438 - 49375 	2950
3081 - 49376 	4056
46566 - 49377 	2545
26573 - 49378 	3018
9932 - 49379 	4118
466 - 49380 	780
42238 - 49381 	5952
24363 - 49382 	12001
24018 - 49383 	2502
11710 - 49384 	5434
11930 - 49385 	3676
21700 - 49386 	9971
4031 - 49387 	13664
33329 - 49388 	9938
32063 - 49389 	5017
48077 - 49390 	16834
8117 - 49391 	18565
10993 - 49392 	9357
37516 - 49393 	6528
38103 - 49394 	11833
1557 - 49395 	178
28073 - 49396 	704
36361 - 49397 	12892
49831 - 49398 	11263
6265 - 49399 	2215
7949 - 49400 	8438
34506 - 49401 	5807
42762 - 49402 	6983
9411 - 49403 	5419
22658 - 49404 	4236
20512 - 49405 	6721
40117 - 49406 	5451
30174 - 49407 	13998
11431 - 49408 	4107
3176 - 49409 	5736
47372 - 49410 	7689
28619 - 49411 	4212
26388 - 49412 	640
20948 - 49413 	4303
11129 - 49414 	5851
19449 - 49415 	10804
13889 - 49416 	2577
27581 - 49417 	11719
48780 - 49418 	323
27515 - 49419 	8044
43000 - 49420 	2688
45490 - 49421 	12132
11523 - 49422 	5885
30916 - 49423 	1143
43919 - 49424 	11373
24744 - 49425 	1167
45317 - 49426 	7810
36568 - 49427 	2278
39774 - 49428 	5234
43928 - 49429 	12398
48284 - 49430 	332
40525 - 49431 	5597
9141 - 49432 	4424
41097 - 49433 	751
13018 - 49434 	1965
46612 - 49435 	6462
23447 - 49436 	609
20158 - 49437 	14869
45295 - 49438 	2624
23052 - 49439 	1681
30798 - 49440 	9531
21153 - 49441 	2268
31076 - 49442 	6429
40476 - 49443 	12373
25696 - 49444 	10288
27781 - 49445 	8743
13752 - 49446 	6564
3316 - 49447 	3498
39872 - 49448 	21674
18302 - 49449 	9593
21007 - 49450 	9588
4730 - 49451 	1932
43366 - 49452 	2542
37026 - 49453 	7478
25216 - 49454 	7628
26013 - 49455 	5328
10962 - 49456 	14748
35202 - 49457 	8811
41781 - 49458 	4235
40003 - 49459 	1113
15790 - 49460 	9294
43594 - 49461 	2145
22497 - 49462 	10130
21772 - 49463 	15940
16985 - 49464 	3807
18471 - 49465 	3329
38756 - 49466 	5361
29534 - 49467 	3313
14851 - 49468 	901
40769 - 49469 	3706
24317 - 49470 	9182
21105 - 49471 	5004
34576 - 49472 	11317
13868 - 49473 	3357
28527 - 49474 	11195
27423 - 49475 	4043
19620 - 49476 	4483
23333 - 49477 	10099
42804 - 49478 	2498
20056 - 49479 	15070
14973 - 49480 	846
28973 - 49481 	4536
32357 - 49482 	3036
35110 - 49483 	4020
18666 - 49484 	2067
48886 - 49485 	3096
8190 - 49486 	7066
35164 - 49487 	5170
40592 - 49488 	836
1700 - 49489 	6875
22492 - 49490 	4345
38000 - 49491 	3586
14251 - 49492 	719
1244 - 49493 	8048
11313 - 49494 	11711
5621 - 49495 	6174
1340 - 49496 	5327
31590 - 49497 	11508
20079 - 49498 	2679
14996 - 49499 	13465
44302 - 49500 	10209
45153 - 49501 	5643
47329 - 49502 	6366
12750 - 49503 	8817
18136 - 49504 	579
38299 - 49505 	9300
34026 - 49506 	3154
22372 - 49507 	15193
10958 - 49508 	5616
14169 - 49509 	3339
3249 - 49510 	10446
23872 - 49511 	1828
28022 - 49512 	1277
6598 - 49513 	4670
18626 - 49514 	2592
22371 - 49515 	2892
46645 - 49516 	3273
41204 - 49517 	2546
1401 - 49518 	602
36121 - 49519 	4350
30005 - 49520 	8838
18873 - 49521 	4695
9947 - 49522 	1701
39501 - 49523 	4801
29995 - 49524 	7349
15056 - 49525 	5404
11160 - 49526 	3971
21404 - 49527 	4856
22939 - 49528 	7742
23327 - 49529 	2373
38638 - 49530 	7397
33499 - 49531 	9824
31745 - 49532 	11246
9261 - 49533 	8862
31279 - 49534 	3073
9229 - 49535 	12935
2212 - 49536 	17495
44826 - 49537 	26345
3538 - 49538 	2010
28178 - 49539 	9959
29482 - 49540 	5334
41029 - 49541 	5044
7427 - 49542 	5442
13321 - 49543 	6251
48932 - 49544 	9006
5168 - 49545 	7707
25641 - 49546 	9532
5117 - 49547 	4103
18362 - 49548 	2942
2516 - 49549 	3143
30147 - 49550 	1276
26502 - 49551 	259
3906 - 49552 	1421
15134 - 49553 	15119
16029 - 49554 	20862
40043 - 49555 	4376
43554 - 49556 	5599
35595 - 49557 	7574
8410 - 49558 	4378
34971 - 49559 	7471
44109 - 49560 	880
7394 - 49561 	8145
27799 - 49562 	2263
46430 - 49563 	8887
24623 - 49564 	6052
37202 - 49565 	538
44617 - 49566 	3204
13582 - 49567 	5366
17229 - 49568 	142
45759 - 49569 	2261
24893 - 49570 	2951
5698 - 49571 	7036
31555 - 49572 	2724
1261 - 49573 	12199
46523 - 49574 	3086
26839 - 49575 	6762
41620 - 49576 	6926
32920 - 49577 	14004
33304 - 49578 	6653
15521 - 49579 	6514
23239 - 49580 	5346
24833 - 49581 	2114
9606 - 49582 	1876
28148 - 49583 	16042
4399 - 49584 	3714
24196 - 49585 	2893
8714 - 49586 	3038
33507 - 49587 	1843
49292 - 49588 	5981
23469 - 49589 	6072
46888 - 49590 	8723
36580 - 49591 	4189
1907 - 49592 	3149
43249 - 49593 	11473
42297 - 49594 	7566
24297 - 49595 	12619
12766 - 49596 	25829
12474 - 49597 	3926
15143 - 49598 	3952
33960 - 49599 	16974
38705 - 49600 	6924
8819 - 49601 	5020
17533 - 49602 	6591
38670 - 49603 	2415
18940 - 49604 	4519
5206 - 49605 	5196
21283 - 49606 	3214
4402 - 49607 	6432
35530 - 49608 	1832
27275 - 49609 	11616
28961 - 49610 	7374
11856 - 49611 	1680
5579 - 49612 	2116
35478 - 49613 	147
43986 - 49614 	4861
47127 - 49615 	11588
9306 - 49616 	5578
7968 - 49617 	6415
33668 - 49618 	396
5166 - 49619 	2176
18469 - 49620 	3255
15164 - 49621 	1864
4041 - 49622 	5428
3522 - 49623 	9239
2448 - 49624 	10041
30240 - 49625 	6038
469 - 49626 	932
22282 - 49627 	316
34516 - 49628 	440
46395 - 49629 	4227
41237 - 49630 	4300
27820 - 49631 	20405
12606 - 49632 	2099
42362 - 49633 	2495
32034 - 49634 	1731
49370 - 49635 	12935
28741 - 49636 	9742
34222 - 49637 	605
43017 - 49638 	1690
607 - 49639 	2600
6521 - 49640 	2419
49815 - 49641 	4315
34263 - 49642 	4057
26640 - 49643 	2083
33391 - 49644 	5951
45600 - 49645 	3766
38364 - 49646 	24299
1265 - 49647 	17359
33721 - 49648 	3660
42144 - 49649 	15136
4412 - 49650 	3418
39927 - 49651 	1387
46317 - 49652 	10755
8272 - 49653 	2517
7792 - 49654 	8445
17266 - 49655 	3903
14033 - 49656 	6173
49790 - 49657 	1566
18767 - 49658 	711
22078 - 49659 	4777
9419 - 49660 	7097
18822 - 49661 	1890
13507 - 49662 	7741
34993 - 49663 	1152
47659 - 49664 	12494
34293 - 49665 	992
6245 - 49666 	3715
39876 - 49667 	4777
48290 - 49668 	6241
8589 - 49669 	10604
25131 - 49670 	1646
23672 - 49671 	12241
7892 - 49672 	7010
17046 - 49673 	999
49570 - 49674 	8876
28493 - 49675 	1576
48406 - 49676 	6387
13087 - 49677 	6396
32036 - 49678 	161
46251 - 49679 	13405
45901 - 49680 	4285
31397 - 49681 	11174
5716 - 49682 	3256
41036 - 49683 	10698
7599 - 49684 	17655
12932 - 49685 	12776
49925 - 49686 	1270
33746 - 49687 	11731
16807 - 49688 	4072
44024 - 49689 	7473
927 - 49690 	5990
31614 - 49691 	1838
12702 - 49692 	868
48255 - 49693 	7563
37647 - 49694 	13697
19276 - 49695 	5498
