Edge 	Weight
9100 - 8638 	721 
918 - 8639 	1611 
1543 - 8640 	1547 
298 - 8641 	688 
4528 - 8642 	465 
2615 - 8643 	2499 
5407 - 8644 	163 
1396 - 8645 	911 
4150 - 8646 	851 
5782 - 8647 	30 
7297 - 8648 	2094 
5376 - 8649 	2245 
3100 - 8650 	11 
8233 - 8651 	2205 
7875 - 8652 	1293 
8101 - 8653 	447 
7681 - 8654 	306 
3207 - 8655 	2494 
3470 - 8656 	1019 
3113 - 8657 	1233 
6279 - 8658 	495 
3577 - 8659 	335 
9416 - 8660 	1044 
3000 - 8661 	241 
6235 - 8662 	1289 
5077 - 8663 	1887 
773 - 8664 	625 
4458 - 8665 	186 
3895 - 8666 	3362 
3194 - 8667 	3378 
3164 - 8668 	1164 
3603 - 8669 	1503 
6008 - 8670 	2027 
7060 - 8671 	1936 
1754 - 8672 	2734 
632 - 8673 	1139 
9747 - 8674 	1276 
9160 - 8675 	23 
8212 - 8676 	1955 
9407 - 8677 	606 
7913 - 8678 	554 
7928 - 8679 	2625 
4780 - 8680 	712 
5422 - 8681 	170 
1558 - 8682 	653 
1816 - 8683 	1113 
7051 - 8684 	4178 
7449 - 8685 	370 
141 - 8686 	1650 
1978 - 8687 	1130 
858 - 8688 	1759 
3565 - 8689 	407 
4069 - 8690 	2813 
7086 - 8691 	1041 
2398 - 8692 	278 
2403 - 8693 	1128 
7281 - 8694 	1183 
6590 - 8695 	1161 
1644 - 8696 	1734 
4425 - 8697 	690 
7759 - 8698 	1396 
8385 - 8699 	106 
7792 - 8700 	774 
9815 - 8701 	673 
2353 - 8702 	1720 
7789 - 8703 	1550 
8950 - 8704 	1939 
192 - 8705 	1002 
3349 - 8706 	1045 
7693 - 8707 	2043 
2588 - 8708 	119 
1409 - 8709 	6886 
8886 - 8710 	1264 
5616 - 8711 	2164 
76 - 8712 	1454 
7421 - 8713 	1925 
8245 - 8714 	798 
4368 - 8715 	506 
8405 - 8716 	116 
9303 - 8717 	918 
8501 - 8718 	1019 
4012 - 8719 	1435 
5463 - 8720 	757 
5949 - 8721 	582 
7973 - 8722 	641 
1034 - 8723 	993 
1 - 8724 	149 
3245 - 8725 	1154 
2955 - 8726 	1255 
2124 - 8727 	353 
3356 - 8728 	394 
7523 - 8729 	867 
7400 - 8730 	633 
7509 - 8731 	115 
9510 - 8732 	507 
1979 - 8733 	1338 
2066 - 8734 	467 
5096 - 8735 	763 
6387 - 8736 	1500 
1795 - 8737 	1077 
4072 - 8738 	4789 
4565 - 8739 	879 
8267 - 8740 	2158 
3505 - 8741 	2425 
6371 - 8742 	227 
1231 - 8743 	501 
511 - 8744 	1003 
5451 - 8745 	601 
73 - 8746 	1010 
7232 - 8747 	1448 
8412 - 8748 	1564 
8822 - 8749 	1455 
6571 - 8750 	3802 
5244 - 8751 	7 
5344 - 8752 	599 
6257 - 8753 	2213 
1927 - 8754 	147 
3790 - 8755 	86 
5100 - 8756 	2573 
47 - 8757 	470 
7007 - 8758 	843 
9459 - 8759 	1007 
5124 - 8760 	2696 
8037 - 8761 	1665 
9916 - 8762 	1142 
4848 - 8763 	3373 
6749 - 8764 	592 
667 - 8765 	6031 
8090 - 8766 	2111 
2297 - 8767 	1110 
7468 - 8768 	1269 
1974 - 8769 	769 
4209 - 8770 	2471 
5699 - 8771 	1152 
8740 - 8772 	898 
4058 - 8773 	2354 
1025 - 8774 	3220 
8275 - 8775 	1074 
5655 - 8776 	479 
4761 - 8777 	2747 
6724 - 8778 	149 
7293 - 8779 	352 
9028 - 8780 	2786 
2250 - 8781 	565 
4340 - 8782 	2084 
1690 - 8783 	2507 
29 - 8784 	644 
800 - 8785 	2838 
7813 - 8786 	185 
970 - 8787 	985 
2301 - 8788 	1446 
23 - 8789 	1051 
7570 - 8790 	1789 
1504 - 8791 	1206 
32 - 8792 	37 
7522 - 8793 	206 
3126 - 8794 	25 
6440 - 8795 	638 
4647 - 8796 	818 
8146 - 8797 	34 
1592 - 8798 	636 
2881 - 8799 	376 
4912 - 8800 	3261 
4205 - 8801 	427 
6602 - 8802 	1844 
9619 - 8803 	2371 
4043 - 8804 	1676 
7973 - 8805 	5694 
6590 - 8806 	539 
1751 - 8807 	889 
7574 - 8808 	499 
1879 - 8809 	2789 
8837 - 8810 	1255 
573 - 8811 	2874 
7374 - 8812 	521 
8204 - 8813 	461 
4637 - 8814 	1090 
1864 - 8815 	2454 
9603 - 8816 	1588 
6032 - 8817 	3667 
4595 - 8818 	924 
3711 - 8819 	1199 
4542 - 8820 	274 
8572 - 8821 	1790 
8844 - 8822 	648 
7090 - 8823 	1129 
5671 - 8824 	1487 
1502 - 8825 	376 
8488 - 8826 	571 
4942 - 8827 	2013 
1654 - 8828 	4494 
5180 - 8829 	100 
6454 - 8830 	677 
9334 - 8831 	535 
8358 - 8832 	706 
7926 - 8833 	446 
5598 - 8834 	774 
8515 - 8835 	1719 
8794 - 8836 	1029 
1244 - 8837 	1073 
7777 - 8838 	3970 
8151 - 8839 	769 
1987 - 8840 	1577 
3164 - 8841 	595 
7865 - 8842 	1079 
6266 - 8843 	3602 
7039 - 8844 	903 
2160 - 8845 	404 
4521 - 8846 	483 
2 - 8847 	113 
1526 - 8848 	1498 
5029 - 8849 	1826 
2918 - 8850 	375 
9407 - 8851 	786 
2951 - 8852 	961 
9955 - 8853 	579 
9129 - 8854 	2899 
7393 - 8855 	47 
2536 - 8856 	1030 
8282 - 8857 	369 
1369 - 8858 	1296 
6486 - 8859 	1756 
8081 - 8860 	111 
6755 - 8861 	917 
2803 - 8862 	1845 
3687 - 8863 	2219 
4253 - 8864 	837 
3642 - 8865 	881 
1228 - 8866 	27 
3590 - 8867 	565 
5069 - 8868 	2549 
6978 - 8869 	143 
4288 - 8870 	454 
1165 - 8871 	368 
641 - 8872 	44 
9382 - 8873 	1414 
642 - 8874 	1462 
2556 - 8875 	2927 
6290 - 8876 	169 
7902 - 8877 	797 
9304 - 8878 	1948 
7009 - 8879 	1064 
6524 - 8880 	1683 
6157 - 8881 	1077 
1993 - 8882 	1121 
4599 - 8883 	922 
2617 - 8884 	370 
4033 - 8885 	1301 
1169 - 8886 	635 
3994 - 8887 	3243 
4586 - 8888 	1345 
7578 - 8889 	119 
1198 - 8890 	834 
382 - 8891 	71 
4254 - 8892 	1595 
5448 - 8893 	949 
542 - 8894 	687 
6058 - 8895 	1095 
697 - 8896 	890 
8540 - 8897 	489 
4390 - 8898 	4246 
9165 - 8899 	863 
524 - 8900 	459 
2256 - 8901 	126 
9945 - 8902 	2279 
8928 - 8903 	1336 
2544 - 8904 	511 
640 - 8905 	574 
6162 - 8906 	935 
2452 - 8907 	399 
6823 - 8908 	2137 
6923 - 8909 	195 
3671 - 8910 	1382 
3929 - 8911 	531 
8901 - 8912 	1016 
9746 - 8913 	616 
4718 - 8914 	2210 
4497 - 8915 	1109 
1437 - 8916 	2186 
9927 - 8917 	773 
3599 - 8918 	1083 
6984 - 8919 	437 
3693 - 8920 	1461 
4259 - 8921 	2711 
267 - 8922 	352 
4494 - 8923 	550 
505 - 8924 	1601 
7037 - 8925 	1089 
3256 - 8926 	1132 
9262 - 8927 	3364 
3766 - 8928 	1633 
7643 - 8929 	874 
1481 - 8930 	802 
6521 - 8931 	825 
6407 - 8932 	38 
1364 - 8933 	878 
6979 - 8934 	593 
8298 - 8935 	390 
9618 - 8936 	612 
6849 - 8937 	822 
8547 - 8938 	165 
1005 - 8939 	103 
1983 - 8940 	850 
2148 - 8941 	774 
462 - 8942 	530 
5412 - 8943 	460 
2727 - 8944 	2137 
3192 - 8945 	2763 
5463 - 8946 	316 
7130 - 8947 	2260 
9347 - 8948 	157 
6585 - 8949 	702 
2522 - 8950 	794 
755 - 8951 	282 
3751 - 8952 	1176 
7509 - 8953 	843 
1172 - 8954 	2456 
3503 - 8955 	765 
9208 - 8956 	1611 
5737 - 8957 	820 
5865 - 8958 	1018 
4543 - 8959 	1467 
2083 - 8960 	1653 
1506 - 8961 	407 
660 - 8962 	948 
2376 - 8963 	2981 
8591 - 8964 	889 
3700 - 8965 	133 
831 - 8966 	1263 
9223 - 8967 	129 
5440 - 8968 	132 
3586 - 8969 	766 
4596 - 8970 	694 
4783 - 8971 	1336 
1546 - 8972 	1422 
355 - 8973 	978 
2219 - 8974 	86 
6959 - 8975 	868 
3739 - 8976 	324 
4040 - 8977 	1876 
1997 - 8978 	553 
9754 - 8979 	768 
8739 - 8980 	564 
5243 - 8981 	3070 
2292 - 8982 	2457 
7677 - 8983 	75 
8595 - 8984 	955 
1159 - 8985 	598 
8937 - 8986 	951 
5193 - 8987 	1577 
8562 - 8988 	2307 
2380 - 8989 	2416 
8026 - 8990 	442 
9104 - 8991 	906 
4903 - 8992 	466 
8594 - 8993 	2711 
8147 - 8994 	695 
6322 - 8995 	149 
9200 - 8996 	2110 
8153 - 8997 	1576 
6821 - 8998 	716 
5258 - 8999 	563 
6170 - 9000 	2245 
1932 - 9001 	138 
2347 - 9002 	56 
460 - 9003 	1376 
7787 - 9004 	522 
5022 - 9005 	989 
5100 - 9006 	783 
2333 - 9007 	1056 
7051 - 9008 	1208 
538 - 9009 	1761 
5384 - 9010 	139 
867 - 9011 	588 
7702 - 9012 	835 
3360 - 9013 	331 
7721 - 9014 	1535 
3661 - 9015 	667 
8228 - 9016 	3418 
6760 - 9017 	790 
6208 - 9018 	238 
4817 - 9019 	1139 
1909 - 9020 	1072 
220 - 9021 	1092 
6620 - 9022 	1489 
5710 - 9023 	239 
9886 - 9024 	1032 
7055 - 9025 	36 
5986 - 9026 	312 
4908 - 9027 	329 
1888 - 9028 	682 
9728 - 9029 	522 
5464 - 9030 	1175 
641 - 9031 	231 
8375 - 9032 	1477 
5640 - 9033 	523 
7130 - 9034 	916 
9601 - 9035 	676 
8069 - 9036 	1975 
503 - 9037 	995 
8098 - 9038 	282 
4638 - 9039 	1170 
6216 - 9040 	599 
6141 - 9041 	1799 
5856 - 9042 	788 
9840 - 9043 	1518 
4162 - 9044 	235 
4482 - 9045 	832 
5851 - 9046 	712 
4005 - 9047 	311 
9162 - 9048 	919 
5243 - 9049 	669 
3784 - 9050 	1304 
2467 - 9051 	5765 
1991 - 9052 	414 
2076 - 9053 	1500 
7271 - 9054 	891 
8378 - 9055 	133 
4528 - 9056 	1909 
362 - 9057 	293 
2418 - 9058 	2283 
7691 - 9059 	649 
7325 - 9060 	1046 
8798 - 9061 	423 
8157 - 9062 	153 
5428 - 9063 	69 
9632 - 9064 	1248 
2647 - 9065 	1393 
2187 - 9066 	1659 
5546 - 9067 	1231 
4349 - 9068 	2086 
7746 - 9069 	3063 
7616 - 9070 	2638 
9882 - 9071 	2785 
8336 - 9072 	2014 
3290 - 9073 	823 
4214 - 9074 	1843 
4100 - 9075 	450 
5868 - 9076 	482 
8087 - 9077 	1345 
8125 - 9078 	1327 
7138 - 9079 	111 
3786 - 9080 	243 
2789 - 9081 	220 
4422 - 9082 	101 
2970 - 9083 	2719 
6107 - 9084 	2691 
2682 - 9085 	701 
6147 - 9086 	806 
2269 - 9087 	1827 
3092 - 9088 	683 
7580 - 9089 	73 
7394 - 9090 	1355 
4331 - 9091 	241 
8946 - 9092 	431 
9747 - 9093 	505 
3187 - 9094 	67 
1090 - 9095 	767 
2662 - 9096 	2653 
148 - 9097 	282 
7362 - 9098 	1769 
2112 - 9099 	317 
2423 - 9100 	239 
1861 - 9101 	1575 
7242 - 9102 	163 
9289 - 9103 	2310 
6901 - 9104 	432 
1120 - 9105 	1201 
4135 - 9106 	1274 
8154 - 9107 	941 
6502 - 9108 	3593 
1703 - 9109 	515 
904 - 9110 	795 
292 - 9111 	810 
2764 - 9112 	559 
1044 - 9113 	2498 
7443 - 9114 	1693 
5939 - 9115 	2705 
389 - 9116 	1541 
5730 - 9117 	1292 
9717 - 9118 	781 
5 - 9119 	1610 
9842 - 9120 	747 
3108 - 9121 	2290 
6572 - 9122 	510 
5970 - 9123 	408 
6125 - 9124 	2047 
1012 - 9125 	1268 
8584 - 9126 	1103 
9095 - 9127 	458 
2175 - 9128 	2258 
6233 - 9129 	1547 
6745 - 9130 	2673 
8081 - 9131 	1069 
8268 - 9132 	17 
6889 - 9133 	503 
80 - 9134 	877 
6978 - 9135 	341 
6878 - 9136 	902 
3020 - 9137 	539 
6260 - 9138 	876 
5726 - 9139 	2125 
5769 - 9140 	2429 
4236 - 9141 	312 
5740 - 9142 	1577 
4014 - 9143 	1883 
6185 - 9144 	216 
4146 - 9145 	317 
3222 - 9146 	1985 
5991 - 9147 	1277 
8659 - 9148 	1054 
2417 - 9149 	2150 
3941 - 9150 	1042 
7613 - 9151 	598 
3599 - 9152 	355 
6896 - 9153 	29 
6894 - 9154 	874 
3798 - 9155 	2143 
7137 - 9156 	1549 
5678 - 9157 	350 
7061 - 9158 	516 
7103 - 9159 	3423 
4437 - 9160 	1353 
9939 - 9161 	895 
7568 - 9162 	78 
3656 - 9163 	735 
8964 - 9164 	1302 
9941 - 9165 	808 
1288 - 9166 	2561 
644 - 9167 	4 
9091 - 9168 	521 
8196 - 9169 	2840 
9438 - 9170 	374 
5421 - 9171 	1263 
3161 - 9172 	758 
4554 - 9173 	1225 
7600 - 9174 	3456 
2156 - 9175 	2469 
4568 - 9176 	1479 
3597 - 9177 	114 
6929 - 9178 	2704 
9034 - 9179 	931 
4122 - 9180 	1939 
2914 - 9181 	258 
3468 - 9182 	1560 
3577 - 9183 	1184 
6674 - 9184 	1368 
422 - 9185 	1938 
8867 - 9186 	996 
6984 - 9187 	695 
1321 - 9188 	3300 
6027 - 9189 	394 
3640 - 9190 	1737 
2797 - 9191 	1187 
4146 - 9192 	1133 
1272 - 9193 	804 
445 - 9194 	749 
2732 - 9195 	2042 
1073 - 9196 	1264 
3315 - 9197 	2424 
5137 - 9198 	352 
6382 - 9199 	1494 
5907 - 9200 	649 
1966 - 9201 	1159 
3051 - 9202 	374 
8123 - 9203 	4160 
4171 - 9204 	2605 
9267 - 9205 	670 
4008 - 9206 	2261 
3936 - 9207 	1145 
3316 - 9208 	830 
47 - 9209 	1380 
8535 - 9210 	1229 
7281 - 9211 	37 
9466 - 9212 	453 
908 - 9213 	302 
5320 - 9214 	1724 
195 - 9215 	709 
9233 - 9216 	1540 
2441 - 9217 	791 
3490 - 9218 	1614 
9029 - 9219 	643 
5745 - 9220 	2067 
8038 - 9221 	908 
9880 - 9222 	1718 
6744 - 9223 	971 
9798 - 9224 	1059 
108 - 9225 	953 
2828 - 9226 	482 
6323 - 9227 	108 
1575 - 9228 	1089 
5878 - 9229 	2999 
2003 - 9230 	2192 
9611 - 9231 	687 
9082 - 9232 	1040 
2962 - 9233 	1536 
3367 - 9234 	586 
5439 - 9235 	1154 
9747 - 9236 	840 
9304 - 9237 	1162 
1769 - 9238 	2240 
2945 - 9239 	990 
7521 - 9240 	1001 
2919 - 9241 	187 
9476 - 9242 	788 
8896 - 9243 	313 
8487 - 9244 	2721 
2057 - 9245 	1749 
9328 - 9246 	957 
1652 - 9247 	749 
8279 - 9248 	673 
8991 - 9249 	385 
5562 - 9250 	783 
2108 - 9251 	608 
2494 - 9252 	669 
7333 - 9253 	481 
7012 - 9254 	1491 
1371 - 9255 	624 
8404 - 9256 	234 
755 - 9257 	330 
1988 - 9258 	450 
7110 - 9259 	522 
1304 - 9260 	1874 
9885 - 9261 	1016 
8021 - 9262 	100 
3660 - 9263 	70 
8335 - 9264 	578 
6894 - 9265 	1571 
4523 - 9266 	1103 
9256 - 9267 	1534 
151 - 9268 	213 
5872 - 9269 	2679 
3425 - 9270 	30 
7575 - 9271 	596 
6072 - 9272 	171 
5799 - 9273 	730 
4804 - 9274 	1114 
5059 - 9275 	1221 
3313 - 9276 	727 
8308 - 9277 	1271 
9289 - 9278 	960 
6898 - 9279 	1585 
5603 - 9280 	846 
9510 - 9281 	86 
9630 - 9282 	422 
5511 - 9283 	122 
2984 - 9284 	506 
9255 - 9285 	511 
6768 - 9286 	1907 
7429 - 9287 	701 
7613 - 9288 	626 
9431 - 9289 	1919 
4030 - 9290 	2778 
2663 - 9291 	2601 
5113 - 9292 	245 
7363 - 9293 	1182 
7855 - 9294 	1061 
6841 - 9295 	222 
2376 - 9296 	455 
9496 - 9297 	850 
668 - 9298 	2614 
9519 - 9299 	430 
9853 - 9300 	156 
2634 - 9301 	245 
599 - 9302 	889 
1724 - 9303 	1087 
2529 - 9304 	1160 
4853 - 9305 	323 
8748 - 9306 	2093 
7440 - 9307 	1045 
7389 - 9308 	1255 
6827 - 9309 	1877 
2364 - 9310 	353 
2299 - 9311 	1499 
9887 - 9312 	882 
1489 - 9313 	1295 
5843 - 9314 	804 
6076 - 9315 	1207 
3979 - 9316 	1868 
356 - 9317 	51 
3132 - 9318 	1283 
6353 - 9319 	723 
3002 - 9320 	563 
8842 - 9321 	541 
1253 - 9322 	301 
9545 - 9323 	327 
3392 - 9324 	2029 
754 - 9325 	2318 
38 - 9326 	1317 
3662 - 9327 	615 
9615 - 9328 	2016 
6508 - 9329 	1778 
4087 - 9330 	545 
8233 - 9331 	1260 
3124 - 9332 	1066 
4679 - 9333 	106 
2425 - 9334 	1370 
6567 - 9335 	272 
9850 - 9336 	753 
410 - 9337 	2520 
7274 - 9338 	15 
9374 - 9339 	224 
2450 - 9340 	1715 
1446 - 9341 	515 
144 - 9342 	1054 
8743 - 9343 	951 
509 - 9344 	1341 
7660 - 9345 	1136 
8050 - 9346 	562 
948 - 9347 	1138 
6729 - 9348 	711 
1614 - 9349 	942 
4664 - 9350 	553 
9792 - 9351 	3436 
8331 - 9352 	82 
8967 - 9353 	20 
2056 - 9354 	1206 
7625 - 9355 	751 
9383 - 9356 	156 
2265 - 9357 	713 
863 - 9358 	835 
8935 - 9359 	1023 
8582 - 9360 	385 
8961 - 9361 	446 
2553 - 9362 	514 
6265 - 9363 	578 
5876 - 9364 	1580 
936 - 9365 	1295 
940 - 9366 	981 
1529 - 9367 	199 
2142 - 9368 	1311 
680 - 9369 	211 
1933 - 9370 	418 
3478 - 9371 	1111 
7027 - 9372 	60 
9263 - 9373 	306 
5147 - 9374 	980 
5538 - 9375 	421 
344 - 9376 	2568 
9758 - 9377 	466 
3249 - 9378 	567 
8811 - 9379 	149 
4065 - 9380 	2211 
9400 - 9381 	775 
7570 - 9382 	2299 
9507 - 9383 	1102 
4284 - 9384 	140 
105 - 9385 	2704 
2130 - 9386 	940 
8903 - 9387 	1039 
6579 - 9388 	705 
7728 - 9389 	1601 
8061 - 9390 	740 
5002 - 9391 	954 
200 - 9392 	530 
166 - 9393 	655 
1361 - 9394 	3160 
642 - 9395 	851 
2397 - 9396 	584 
6695 - 9397 	2244 
551 - 9398 	1296 
5006 - 9399 	3403 
4281 - 9400 	2244 
1550 - 9401 	1378 
1887 - 9402 	944 
6104 - 9403 	1657 
3246 - 9404 	945 
9050 - 9405 	515 
431 - 9406 	1778 
3151 - 9407 	343 
1131 - 9408 	457 
1628 - 9409 	1604 
6679 - 9410 	1275 
3409 - 9411 	566 
6793 - 9412 	2342 
5969 - 9413 	1733 
2882 - 9414 	823 
3229 - 9415 	1063 
7819 - 9416 	694 
1773 - 9417 	131 
6459 - 9418 	387 
9922 - 9419 	180 
3849 - 9420 	1824 
2783 - 9421 	2708 
7541 - 9422 	2260 
2798 - 9423 	1305 
4926 - 9424 	1025 
6921 - 9425 	2508 
5793 - 9426 	86 
5459 - 9427 	1254 
9889 - 9428 	2250 
6114 - 9429 	2085 
5757 - 9430 	79 
5211 - 9431 	1330 
9738 - 9432 	1510 
1072 - 9433 	1176 
329 - 9434 	1635 
1093 - 9435 	1165 
2807 - 9436 	634 
8077 - 9437 	481 
4976 - 9438 	985 
8274 - 9439 	1443 
9923 - 9440 	1970 
12 - 9441 	643 
3347 - 9442 	3312 
7264 - 9443 	1148 
3659 - 9444 	2979 
1378 - 9445 	593 
8145 - 9446 	136 
5871 - 9447 	2380 
2603 - 9448 	169 
1647 - 9449 	3695 
5517 - 9450 	684 
4088 - 9451 	558 
2729 - 9452 	2350 
66 - 9453 	393 
7826 - 9454 	788 
579 - 9455 	1059 
7301 - 9456 	1865 
1604 - 9457 	892 
1402 - 9458 	1558 
268 - 9459 	1419 
7884 - 9460 	1543 
474 - 9461 	739 
6620 - 9462 	1352 
8278 - 9463 	650 
288 - 9464 	1274 
1223 - 9465 	118 
4146 - 9466 	796 
9523 - 9467 	1359 
7227 - 9468 	759 
2814 - 9469 	626 
9378 - 9470 	3005 
8223 - 9471 	921 
3281 - 9472 	206 
1919 - 9473 	1147 
1931 - 9474 	130 
1098 - 9475 	1660 
5494 - 9476 	379 
7627 - 9477 	939 
3095 - 9478 	798 
3592 - 9479 	372 
8586 - 9480 	689 
9515 - 9481 	1498 
8864 - 9482 	701 
6314 - 9483 	277 
3043 - 9484 	1284 
9194 - 9485 	952 
1034 - 9486 	558 
3546 - 9487 	681 
413 - 9488 	896 
1842 - 9489 	242 
5419 - 9490 	627 
5809 - 9491 	1166 
6716 - 9492 	407 
2081 - 9493 	133 
1148 - 9494 	1384 
927 - 9495 	2056 
3269 - 9496 	362 
2345 - 9497 	383 
6691 - 9498 	775 
2610 - 9499 	613 
192 - 9500 	273 
7372 - 9501 	1049 
2568 - 9502 	2703 
9193 - 9503 	22 
356 - 9504 	672 
851 - 9505 	492 
2002 - 9506 	2937 
2786 - 9507 	902 
8834 - 9508 	3814 
260 - 9509 	415 
5210 - 9510 	846 
6819 - 9511 	2649 
9981 - 9512 	762 
4675 - 9513 	160 
2531 - 9514 	1272 
1073 - 9515 	1559 
8557 - 9516 	1827 
5251 - 9517 	1257 
3809 - 9518 	708 
3019 - 9519 	849 
8250 - 9520 	1847 
1026 - 9521 	68 
3023 - 9522 	1417 
2221 - 9523 	1162 
7872 - 9524 	446 
2130 - 9525 	1730 
3923 - 9526 	1158 
4602 - 9527 	1101 
516 - 9528 	981 
4403 - 9529 	1775 
7112 - 9530 	246 
3294 - 9531 	1108 
490 - 9532 	488 
7548 - 9533 	2781 
5560 - 9534 	787 
1857 - 9535 	2717 
2226 - 9536 	439 
237 - 9537 	2823 
2382 - 9538 	329 
8855 - 9539 	2802 
2716 - 9540 	211 
8504 - 9541 	1452 
8301 - 9542 	1908 
9884 - 9543 	1193 
2692 - 9544 	659 
3657 - 9545 	533 
5462 - 9546 	258 
3503 - 9547 	935 
75 - 9548 	680 
6489 - 9549 	1241 
1104 - 9550 	2734 
8018 - 9551 	1049 
2755 - 9552 	813 
7858 - 9553 	844 
1909 - 9554 	1681 
4547 - 9555 	1034 
7944 - 9556 	501 
1179 - 9557 	2168 
9003 - 9558 	2056 
2849 - 9559 	1191 
567 - 9560 	1234 
9639 - 9561 	1061 
4310 - 9562 	497 
215 - 9563 	436 
8041 - 9564 	70 
7267 - 9565 	1489 
605 - 9566 	882 
338 - 9567 	3577 
2073 - 9568 	642 
2826 - 9569 	493 
1446 - 9570 	1379 
7101 - 9571 	465 
7674 - 9572 	146 
2111 - 9573 	230 
7643 - 9574 	1240 
7286 - 9575 	176 
3190 - 9576 	2470 
6585 - 9577 	2224 
8372 - 9578 	633 
6854 - 9579 	867 
7860 - 9580 	1042 
4630 - 9581 	2028 
4394 - 9582 	2278 
1601 - 9583 	334 
6079 - 9584 	1004 
1456 - 9585 	2495 
3261 - 9586 	2360 
6786 - 9587 	426 
5707 - 9588 	3318 
8457 - 9589 	2205 
578 - 9590 	396 
6275 - 9591 	1687 
7190 - 9592 	658 
4623 - 9593 	239 
5497 - 9594 	1535 
6689 - 9595 	109 
1378 - 9596 	784 
3291 - 9597 	467 
3245 - 9598 	3377 
6713 - 9599 	966 
992 - 9600 	826 
2467 - 9601 	1549 
9860 - 9602 	769 
7126 - 9603 	1445 
4867 - 9604 	2430 
3923 - 9605 	1631 
8287 - 9606 	664 
6222 - 9607 	645 
3364 - 9608 	56 
1520 - 9609 	1881 
863 - 9610 	430 
4945 - 9611 	601 
1644 - 9612 	571 
1433 - 9613 	864 
1727 - 9614 	698 
199 - 9615 	932 
6751 - 9616 	1496 
2429 - 9617 	1638 
4183 - 9618 	539 
3421 - 9619 	1377 
4077 - 9620 	95 
7603 - 9621 	1659 
9411 - 9622 	1993 
2079 - 9623 	179 
1606 - 9624 	510 
3570 - 9625 	304 
6158 - 9626 	1061 
6589 - 9627 	708 
6806 - 9628 	729 
2912 - 9629 	1372 
6296 - 9630 	691 
262 - 9631 	763 
8501 - 9632 	242 
5278 - 9633 	2244 
9080 - 9634 	388 
9141 - 9635 	1234 
4314 - 9636 	1076 
7698 - 9637 	1430 
3317 - 9638 	541 
7253 - 9639 	510 
9015 - 9640 	482 
8543 - 9641 	116 
262 - 9642 	169 
7861 - 9643 	877 
8116 - 9644 	63 
5924 - 9645 	2062 
9118 - 9646 	1173 
1342 - 9647 	2162 
7330 - 9648 	1312 
9627 - 9649 	746 
3479 - 9650 	973 
324 - 9651 	373 
6279 - 9652 	991 
4735 - 9653 	2382 
2568 - 9654 	1918 
1377 - 9655 	379 
2870 - 9656 	434 
5303 - 9657 	885 
4124 - 9658 	1961 
5412 - 9659 	590 
8528 - 9660 	1961 
8090 - 9661 	451 
4005 - 9662 	1402 
2313 - 9663 	2296 
8545 - 9664 	530 
7875 - 9665 	1592 
1367 - 9666 	1697 
96 - 9667 	362 
9990 - 9668 	1970 
7956 - 9669 	957 
5103 - 9670 	679 
3506 - 9671 	137 
3560 - 9672 	2332 
5069 - 9673 	2030 
6066 - 9674 	512 
2237 - 9675 	137 
5341 - 9676 	1253 
496 - 9677 	1085 
9476 - 9678 	846 
2228 - 9679 	738 
1163 - 9680 	1153 
2373 - 9681 	691 
1604 - 9682 	2563 
5297 - 9683 	205 
6482 - 9684 	2888 
6781 - 9685 	25 
799 - 9686 	993 
3142 - 9687 	1374 
9067 - 9688 	1282 
5451 - 9689 	3438 
6096 - 9690 	594 
4660 - 9691 	166 
7227 - 9692 	1214 
7101 - 9693 	283 
8786 - 9694 	1157 
7624 - 9695 	1983 
6650 - 9696 	104 
2179 - 9697 	1021 
3359 - 9698 	596 
1570 - 9699 	289 
3475 - 9700 	3512 
1595 - 9701 	1358 
6522 - 9702 	315 
4115 - 9703 	573 
3563 - 9704 	3564 
6734 - 9705 	193 
5800 - 9706 	853 
8781 - 9707 	354 
5570 - 9708 	293 
8003 - 9709 	1997 
4610 - 9710 	657 
3114 - 9711 	192 
1034 - 9712 	2489 
7668 - 9713 	3916 
7760 - 9714 	4346 
5822 - 9715 	584 
1064 - 9716 	81 
8408 - 9717 	887 
7311 - 9718 	864 
2764 - 9719 	521 
7981 - 9720 	425 
9450 - 9721 	1565 
5320 - 9722 	407 
6951 - 9723 	3706 
338 - 9724 	3142 
1779 - 9725 	153 
8107 - 9726 	1386 
2597 - 9727 	1439 
1785 - 9728 	1028 
4351 - 9729 	1350 
8136 - 9730 	333 
953 - 9731 	501 
3893 - 9732 	20 
470 - 9733 	1011 
5302 - 9734 	1817 
8350 - 9735 	1247 
6013 - 9736 	213 
9564 - 9737 	451 
9649 - 9738 	266 
2978 - 9739 	713 
8199 - 9740 	2277 
2357 - 9741 	1559 
6620 - 9742 	271 
8476 - 9743 	765 
3338 - 9744 	71 
6752 - 9745 	6384 
295 - 9746 	471 
3362 - 9747 	412 
6766 - 9748 	3140 
9070 - 9749 	1081 
1364 - 9750 	450 
8799 - 9751 	538 
6572 - 9752 	1674 
607 - 9753 	1011 
4812 - 9754 	1261 
1738 - 9755 	1649 
8398 - 9756 	1414 
4766 - 9757 	1450 
5113 - 9758 	1051 
1484 - 9759 	1234 
1114 - 9760 	2105 
2057 - 9761 	1297 
4104 - 9762 	1190 
7721 - 9763 	185 
212 - 9764 	2771 
3651 - 9765 	1434 
8241 - 9766 	1257 
9674 - 9767 	313 
873 - 9768 	1131 
