Edge 	Weight
8817 - 16286 	5238 
3969 - 16287 	4079 
18064 - 16288 	2640 
7279 - 16289 	4038 
19226 - 16290 	1521 
17748 - 16291 	825 
11927 - 16292 	176 
6698 - 16293 	914 
4785 - 16294 	2843 
16431 - 16295 	4235 
18636 - 16296 	1836 
2371 - 16297 	1269 
12664 - 16298 	806 
3390 - 16299 	939 
1492 - 16300 	4720 
5245 - 16301 	1553 
4305 - 16302 	2865 
10803 - 16303 	556 
15577 - 16304 	3646 
11128 - 16305 	3069 
8319 - 16306 	5149 
14064 - 16307 	6422 
15939 - 16308 	5398 
8883 - 16309 	2875 
2417 - 16310 	729 
16803 - 16311 	1654 
15188 - 16312 	1322 
8935 - 16313 	5863 
18914 - 16314 	1189 
14947 - 16315 	2835 
10791 - 16316 	1457 
12664 - 16317 	2994 
15399 - 16318 	2658 
11234 - 16319 	3401 
2475 - 16320 	1217 
14763 - 16321 	148 
19109 - 16322 	711 
5883 - 16323 	4489 
17961 - 16324 	476 
9212 - 16325 	2051 
8516 - 16326 	2579 
1259 - 16327 	63 
2126 - 16328 	1593 
7430 - 16329 	880 
16628 - 16330 	854 
11561 - 16331 	2147 
11031 - 16332 	2263 
5296 - 16333 	2235 
9398 - 16334 	3073 
7062 - 16335 	2110 
1398 - 16336 	938 
15580 - 16337 	1003 
11995 - 16338 	1668 
3290 - 16339 	987 
19277 - 16340 	8310 
8504 - 16341 	97 
5839 - 16342 	367 
5185 - 16343 	1439 
507 - 16344 	74 
3443 - 16345 	838 
18056 - 16346 	2459 
13641 - 16347 	1328 
1974 - 16348 	204 
4897 - 16349 	2582 
11655 - 16350 	1217 
10585 - 16351 	4315 
4087 - 16352 	2258 
11084 - 16353 	1490 
7295 - 16354 	1760 
15412 - 16355 	530 
7436 - 16356 	3197 
17432 - 16357 	1228 
17720 - 16358 	2803 
6436 - 16359 	1282 
5301 - 16360 	2147 
16162 - 16361 	997 
8610 - 16362 	1669 
12926 - 16363 	922 
1652 - 16364 	3487 
6570 - 16365 	3001 
5109 - 16366 	937 
14035 - 16367 	3265 
16770 - 16368 	3240 
19428 - 16369 	2308 
12528 - 16370 	5740 
16680 - 16371 	396 
15263 - 16372 	1634 
16899 - 16373 	767 
20 - 16374 	1582 
1918 - 16375 	113 
12492 - 16376 	6359 
16395 - 16377 	4045 
9239 - 16378 	3173 
11160 - 16379 	1474 
11281 - 16380 	1975 
14087 - 16381 	1353 
19587 - 16382 	288 
9652 - 16383 	572 
16579 - 16384 	233 
7688 - 16385 	2135 
17452 - 16386 	8309 
12916 - 16387 	2371 
11109 - 16388 	603 
17322 - 16389 	2658 
12839 - 16390 	7292 
365 - 16391 	1805 
10317 - 16392 	109 
5270 - 16393 	119 
4576 - 16394 	571 
5971 - 16395 	4220 
17281 - 16396 	1607 
13872 - 16397 	2917 
6589 - 16398 	2917 
5964 - 16399 	2026 
10242 - 16400 	1859 
18677 - 16401 	260 
17545 - 16402 	2864 
11959 - 16403 	990 
9465 - 16404 	1323 
17170 - 16405 	1555 
6259 - 16406 	501 
3576 - 16407 	599 
1146 - 16408 	1213 
2694 - 16409 	1216 
19530 - 16410 	2686 
10884 - 16411 	2552 
3004 - 16412 	4722 
1077 - 16413 	1359 
5159 - 16414 	2874 
4154 - 16415 	313 
18464 - 16416 	316 
1270 - 16417 	2733 
2329 - 16418 	4618 
17080 - 16419 	1702 
3048 - 16420 	2652 
6585 - 16421 	4245 
10244 - 16422 	413 
16139 - 16423 	3796 
9172 - 16424 	399 
1752 - 16425 	1758 
8440 - 16426 	2338 
5735 - 16427 	2996 
18090 - 16428 	1977 
14037 - 16429 	1302 
13678 - 16430 	34 
13089 - 16431 	676 
14468 - 16432 	1295 
12723 - 16433 	1833 
1478 - 16434 	1052 
1413 - 16435 	2106 
15381 - 16436 	1109 
13870 - 16437 	1514 
12226 - 16438 	1108 
6709 - 16439 	974 
814 - 16440 	3594 
8669 - 16441 	3270 
10629 - 16442 	780 
7255 - 16443 	1606 
10017 - 16444 	6045 
8800 - 16445 	2922 
13246 - 16446 	1559 
4986 - 16447 	3568 
13014 - 16448 	2454 
5495 - 16449 	1103 
8993 - 16450 	5440 
13195 - 16451 	652 
9532 - 16452 	2238 
4314 - 16453 	3035 
1363 - 16454 	299 
136 - 16455 	2361 
10886 - 16456 	432 
2978 - 16457 	4684 
1210 - 16458 	690 
15179 - 16459 	4483 
10343 - 16460 	1259 
12526 - 16461 	4919 
1307 - 16462 	1613 
13921 - 16463 	4265 
15548 - 16464 	6662 
13454 - 16465 	2169 
4020 - 16466 	4575 
9479 - 16467 	1920 
18418 - 16468 	1266 
18927 - 16469 	1612 
2328 - 16470 	994 
14525 - 16471 	1082 
18152 - 16472 	2328 
7112 - 16473 	1746 
19853 - 16474 	168 
15090 - 16475 	314 
11184 - 16476 	4788 
6964 - 16477 	73 
10162 - 16478 	2930 
19304 - 16479 	1669 
16468 - 16480 	4768 
9133 - 16481 	5857 
6205 - 16482 	7615 
3626 - 16483 	1988 
7035 - 16484 	1657 
6783 - 16485 	925 
12878 - 16486 	1316 
9580 - 16487 	1961 
16415 - 16488 	2177 
18490 - 16489 	7064 
5266 - 16490 	3908 
8431 - 16491 	6886 
18167 - 16492 	3126 
15116 - 16493 	4485 
15909 - 16494 	2105 
11534 - 16495 	3183 
11447 - 16496 	1755 
13189 - 16497 	643 
289 - 16498 	3509 
7674 - 16499 	468 
60 - 16500 	4835 
6523 - 16501 	2270 
7748 - 16502 	5926 
19613 - 16503 	2409 
17995 - 16504 	386 
7015 - 16505 	110 
14588 - 16506 	153 
10964 - 16507 	1596 
1782 - 16508 	2175 
11549 - 16509 	1476 
13257 - 16510 	630 
612 - 16511 	1883 
4694 - 16512 	2965 
16268 - 16513 	1794 
17783 - 16514 	1817 
12857 - 16515 	1335 
10564 - 16516 	1380 
10228 - 16517 	2829 
2450 - 16518 	683 
15714 - 16519 	3574 
14585 - 16520 	5369 
11171 - 16521 	3214 
7346 - 16522 	299 
2939 - 16523 	647 
4432 - 16524 	2602 
10177 - 16525 	2312 
6559 - 16526 	1988 
5735 - 16527 	2897 
4245 - 16528 	3852 
8536 - 16529 	326 
11578 - 16530 	6420 
11212 - 16531 	2830 
9093 - 16532 	1073 
17227 - 16533 	4426 
4648 - 16534 	2482 
9386 - 16535 	1390 
1523 - 16536 	2491 
2023 - 16537 	208 
12411 - 16538 	3218 
4356 - 16539 	470 
12766 - 16540 	8553 
9502 - 16541 	7092 
4790 - 16542 	538 
1419 - 16543 	88 
19574 - 16544 	2863 
8724 - 16545 	3111 
4461 - 16546 	2849 
11276 - 16547 	1948 
5917 - 16548 	1677 
13637 - 16549 	1414 
7850 - 16550 	3108 
11121 - 16551 	1617 
14323 - 16552 	3224 
6071 - 16553 	4084 
6309 - 16554 	380 
5343 - 16555 	1107 
6632 - 16556 	3598 
4178 - 16557 	2992 
880 - 16558 	183 
15561 - 16559 	1363 
9584 - 16560 	1441 
14271 - 16561 	527 
11600 - 16562 	425 
19189 - 16563 	2262 
11449 - 16564 	5512 
15334 - 16565 	1456 
7435 - 16566 	2652 
324 - 16567 	3658 
16089 - 16568 	3186 
18395 - 16569 	2780 
18101 - 16570 	1080 
16886 - 16571 	50 
14632 - 16572 	7956 
7798 - 16573 	2730 
14968 - 16574 	4423 
9370 - 16575 	2098 
14809 - 16576 	2475 
7842 - 16577 	508 
2302 - 16578 	6073 
4551 - 16579 	730 
9046 - 16580 	3085 
18019 - 16581 	1335 
8341 - 16582 	4551 
7513 - 16583 	181 
19923 - 16584 	1331 
14817 - 16585 	1101 
804 - 16586 	4912 
3361 - 16587 	425 
11846 - 16588 	2580 
5615 - 16589 	1755 
6415 - 16590 	2091 
18534 - 16591 	6698 
2192 - 16592 	1400 
13380 - 16593 	362 
7246 - 16594 	2769 
13724 - 16595 	1705 
4757 - 16596 	1317 
4787 - 16597 	1646 
14026 - 16598 	2560 
2770 - 16599 	1097 
6437 - 16600 	4975 
17532 - 16601 	2452 
11883 - 16602 	3776 
5874 - 16603 	78 
17804 - 16604 	2303 
1633 - 16605 	825 
5834 - 16606 	3548 
18863 - 16607 	3798 
11585 - 16608 	1220 
19464 - 16609 	2419 
16662 - 16610 	2233 
17433 - 16611 	1800 
642 - 16612 	2844 
7196 - 16613 	600 
14050 - 16614 	2801 
18981 - 16615 	1937 
5812 - 16616 	1158 
4605 - 16617 	148 
11128 - 16618 	422 
7018 - 16619 	1664 
5809 - 16620 	131 
6321 - 16621 	860 
9135 - 16622 	533 
14180 - 16623 	6790 
1051 - 16624 	1818 
4580 - 16625 	2516 
11206 - 16626 	54 
3213 - 16627 	1731 
271 - 16628 	1573 
5349 - 16629 	1421 
3339 - 16630 	1546 
17745 - 16631 	218 
551 - 16632 	2462 
18651 - 16633 	1019 
16408 - 16634 	4810 
10036 - 16635 	4024 
17344 - 16636 	2962 
11094 - 16637 	1238 
18691 - 16638 	4142 
14088 - 16639 	2126 
10087 - 16640 	1049 
7943 - 16641 	53 
7104 - 16642 	2351 
10818 - 16643 	105 
574 - 16644 	2787 
13228 - 16645 	308 
3707 - 16646 	3907 
3918 - 16647 	1370 
17362 - 16648 	332 
7555 - 16649 	889 
15380 - 16650 	849 
19991 - 16651 	333 
19769 - 16652 	2919 
14173 - 16653 	3749 
4824 - 16654 	2655 
501 - 16655 	3148 
3912 - 16656 	3098 
17076 - 16657 	6248 
8358 - 16658 	1183 
13844 - 16659 	68 
13666 - 16660 	2746 
1442 - 16661 	765 
16047 - 16662 	478 
15649 - 16663 	2079 
6126 - 16664 	3912 
19342 - 16665 	5618 
6338 - 16666 	4481 
16785 - 16667 	2459 
19708 - 16668 	1453 
7969 - 16669 	751 
18972 - 16670 	10694 
7894 - 16671 	678 
4518 - 16672 	1264 
15735 - 16673 	2501 
1398 - 16674 	314 
17072 - 16675 	7 
15543 - 16676 	3236 
16264 - 16677 	217 
4018 - 16678 	416 
6087 - 16679 	5151 
19719 - 16680 	1372 
786 - 16681 	3144 
4259 - 16682 	521 
5122 - 16683 	964 
15914 - 16684 	9202 
1804 - 16685 	7210 
11587 - 16686 	1731 
5614 - 16687 	442 
3202 - 16688 	2005 
2720 - 16689 	3946 
3962 - 16690 	250 
5936 - 16691 	1778 
604 - 16692 	2509 
983 - 16693 	3568 
18615 - 16694 	4084 
12859 - 16695 	132 
4557 - 16696 	167 
6597 - 16697 	3277 
13108 - 16698 	1092 
3750 - 16699 	672 
2549 - 16700 	1220 
17360 - 16701 	459 
3334 - 16702 	2593 
5985 - 16703 	913 
16218 - 16704 	847 
1680 - 16705 	500 
18428 - 16706 	816 
13746 - 16707 	2299 
13119 - 16708 	1892 
7206 - 16709 	3516 
2615 - 16710 	14737 
5787 - 16711 	1662 
5170 - 16712 	3766 
11217 - 16713 	2002 
10267 - 16714 	464 
9665 - 16715 	168 
12614 - 16716 	2390 
9971 - 16717 	8545 
2458 - 16718 	496 
13350 - 16719 	612 
18729 - 16720 	3977 
16120 - 16721 	2023 
8586 - 16722 	104 
6179 - 16723 	5223 
9851 - 16724 	769 
6733 - 16725 	2275 
1866 - 16726 	1918 
19895 - 16727 	6139 
5239 - 16728 	1345 
10867 - 16729 	1152 
10465 - 16730 	362 
12761 - 16731 	1233 
17462 - 16732 	334 
10023 - 16733 	925 
16929 - 16734 	5344 
11405 - 16735 	1531 
15377 - 16736 	1246 
18900 - 16737 	818 
17971 - 16738 	1734 
683 - 16739 	819 
10428 - 16740 	11459 
9856 - 16741 	966 
12902 - 16742 	7729 
13901 - 16743 	4880 
5026 - 16744 	3305 
15965 - 16745 	1269 
479 - 16746 	617 
6738 - 16747 	3099 
3792 - 16748 	1524 
2064 - 16749 	1273 
18416 - 16750 	2029 
6400 - 16751 	1427 
9269 - 16752 	2474 
1821 - 16753 	3161 
227 - 16754 	597 
5793 - 16755 	1932 
252 - 16756 	1422 
16068 - 16757 	2057 
13620 - 16758 	248 
1292 - 16759 	2089 
12247 - 16760 	2700 
1684 - 16761 	4456 
4672 - 16762 	2734 
16592 - 16763 	6385 
13576 - 16764 	4028 
17236 - 16765 	1303 
3586 - 16766 	2428 
19182 - 16767 	2969 
1450 - 16768 	5086 
18862 - 16769 	2822 
2901 - 16770 	4029 
11372 - 16771 	1933 
16270 - 16772 	1289 
14977 - 16773 	254 
6387 - 16774 	2435 
19561 - 16775 	2794 
17129 - 16776 	1565 
16011 - 16777 	4979 
14317 - 16778 	3349 
5022 - 16779 	1240 
4039 - 16780 	3986 
5406 - 16781 	2225 
10788 - 16782 	8542 
16129 - 16783 	2692 
4708 - 16784 	1337 
11986 - 16785 	2014 
12304 - 16786 	6442 
11880 - 16787 	2560 
4650 - 16788 	4048 
12899 - 16789 	2213 
19474 - 16790 	653 
2670 - 16791 	509 
11161 - 16792 	9054 
10042 - 16793 	7583 
9162 - 16794 	2495 
13040 - 16795 	3159 
10292 - 16796 	623 
8983 - 16797 	1933 
4938 - 16798 	1333 
18597 - 16799 	1240 
11300 - 16800 	910 
10889 - 16801 	1094 
3647 - 16802 	1236 
11416 - 16803 	1876 
3407 - 16804 	2252 
18941 - 16805 	4412 
13544 - 16806 	5884 
19807 - 16807 	495 
16515 - 16808 	3061 
19882 - 16809 	2481 
2799 - 16810 	1336 
15303 - 16811 	1636 
10847 - 16812 	720 
6118 - 16813 	957 
19195 - 16814 	1559 
17173 - 16815 	3049 
18133 - 16816 	2454 
13722 - 16817 	1901 
5507 - 16818 	1130 
1340 - 16819 	1957 
18236 - 16820 	415 
19458 - 16821 	2523 
999 - 16822 	2370 
8646 - 16823 	1614 
6255 - 16824 	1537 
13861 - 16825 	658 
1633 - 16826 	1160 
17069 - 16827 	2717 
19884 - 16828 	3151 
19793 - 16829 	827 
5230 - 16830 	2771 
1207 - 16831 	2390 
5612 - 16832 	3187 
13760 - 16833 	7189 
4089 - 16834 	354 
10521 - 16835 	410 
13039 - 16836 	650 
7573 - 16837 	1238 
15518 - 16838 	5465 
10740 - 16839 	307 
12405 - 16840 	3909 
340 - 16841 	5481 
5272 - 16842 	1644 
10957 - 16843 	7170 
5987 - 16844 	2431 
13793 - 16845 	1546 
4259 - 16846 	6030 
1293 - 16847 	2823 
7099 - 16848 	892 
7995 - 16849 	1913 
13894 - 16850 	1174 
15763 - 16851 	2476 
9824 - 16852 	373 
10813 - 16853 	1777 
11047 - 16854 	4349 
13625 - 16855 	2897 
15167 - 16856 	1867 
14855 - 16857 	565 
6172 - 16858 	621 
6256 - 16859 	559 
11638 - 16860 	975 
10778 - 16861 	129 
4852 - 16862 	4913 
9285 - 16863 	1174 
9004 - 16864 	2686 
9380 - 16865 	1394 
995 - 16866 	1431 
15324 - 16867 	707 
4649 - 16868 	1409 
11751 - 16869 	4319 
6374 - 16870 	858 
19702 - 16871 	1720 
10648 - 16872 	908 
16117 - 16873 	1488 
13150 - 16874 	2828 
2085 - 16875 	2482 
1799 - 16876 	168 
17490 - 16877 	413 
11869 - 16878 	1018 
12290 - 16879 	40 
5150 - 16880 	4446 
16900 - 16881 	418 
14956 - 16882 	343 
12649 - 16883 	548 
8651 - 16884 	490 
2330 - 16885 	2523 
14010 - 16886 	1695 
11550 - 16887 	3931 
14818 - 16888 	1762 
16022 - 16889 	2525 
837 - 16890 	246 
19229 - 16891 	1117 
13812 - 16892 	3800 
11511 - 16893 	5390 
1184 - 16894 	1755 
4087 - 16895 	1628 
7702 - 16896 	64 
1363 - 16897 	3493 
1770 - 16898 	2003 
12551 - 16899 	1990 
8314 - 16900 	2401 
2074 - 16901 	1707 
19199 - 16902 	2188 
2984 - 16903 	262 
3223 - 16904 	2311 
19286 - 16905 	796 
3872 - 16906 	1470 
3873 - 16907 	1300 
18665 - 16908 	1429 
17016 - 16909 	4184 
5891 - 16910 	3615 
11603 - 16911 	1764 
11453 - 16912 	1307 
8289 - 16913 	668 
14695 - 16914 	1064 
13409 - 16915 	1807 
16146 - 16916 	11206 
4981 - 16917 	931 
18082 - 16918 	177 
4070 - 16919 	2412 
17509 - 16920 	1837 
19115 - 16921 	1369 
4230 - 16922 	781 
9528 - 16923 	5029 
2374 - 16924 	4210 
5028 - 16925 	334 
5519 - 16926 	4109 
5394 - 16927 	2504 
17200 - 16928 	1554 
844 - 16929 	504 
4691 - 16930 	2920 
11361 - 16931 	2600 
6921 - 16932 	1251 
2149 - 16933 	3118 
15163 - 16934 	15 
9068 - 16935 	1631 
6286 - 16936 	7479 
9108 - 16937 	172 
3884 - 16938 	1578 
754 - 16939 	103 
3524 - 16940 	4745 
18377 - 16941 	2 
13634 - 16942 	1310 
6875 - 16943 	567 
2072 - 16944 	2748 
3230 - 16945 	1250 
15627 - 16946 	1755 
15474 - 16947 	4176 
16104 - 16948 	1647 
14478 - 16949 	1109 
12756 - 16950 	76 
14773 - 16951 	5291 
3748 - 16952 	2896 
7537 - 16953 	1654 
5931 - 16954 	2019 
2766 - 16955 	1484 
9000 - 16956 	1704 
14854 - 16957 	4340 
178 - 16958 	2010 
522 - 16959 	787 
13241 - 16960 	3743 
12909 - 16961 	635 
10264 - 16962 	2101 
11378 - 16963 	1293 
11850 - 16964 	5378 
19576 - 16965 	13266 
8775 - 16966 	248 
15117 - 16967 	5686 
9000 - 16968 	1615 
5111 - 16969 	3110 
15286 - 16970 	1436 
19339 - 16971 	3222 
16338 - 16972 	1077 
6753 - 16973 	132 
2407 - 16974 	2658 
2901 - 16975 	2555 
13727 - 16976 	3792 
12432 - 16977 	1659 
5348 - 16978 	9858 
12819 - 16979 	2897 
5270 - 16980 	3465 
1581 - 16981 	3520 
16549 - 16982 	961 
1448 - 16983 	554 
18694 - 16984 	4401 
5590 - 16985 	3374 
13683 - 16986 	3468 
1088 - 16987 	4054 
6415 - 16988 	1380 
3156 - 16989 	631 
16778 - 16990 	1690 
17844 - 16991 	1789 
18440 - 16992 	1354 
18970 - 16993 	5471 
11592 - 16994 	104 
1436 - 16995 	1928 
9885 - 16996 	1100 
18813 - 16997 	243 
5375 - 16998 	985 
12797 - 16999 	1728 
17598 - 17000 	543 
7693 - 17001 	475 
1113 - 17002 	1175 
19864 - 17003 	1139 
4137 - 17004 	2373 
16972 - 17005 	4029 
1327 - 17006 	4737 
13992 - 17007 	2309 
2823 - 17008 	1972 
15868 - 17009 	1198 
15637 - 17010 	2517 
16518 - 17011 	3215 
3119 - 17012 	2815 
15052 - 17013 	842 
8979 - 17014 	1239 
3226 - 17015 	3781 
5333 - 17016 	544 
4802 - 17017 	3757 
1051 - 17018 	941 
17681 - 17019 	241 
12502 - 17020 	1084 
16155 - 17021 	8689 
704 - 17022 	979 
2724 - 17023 	2472 
16612 - 17024 	3662 
16532 - 17025 	1437 
1280 - 17026 	5283 
1350 - 17027 	3148 
6363 - 17028 	702 
11505 - 17029 	3345 
16632 - 17030 	1191 
16277 - 17031 	2508 
1266 - 17032 	1752 
9864 - 17033 	3033 
11254 - 17034 	5801 
5486 - 17035 	2011 
14830 - 17036 	4119 
10210 - 17037 	189 
6317 - 17038 	3652 
3688 - 17039 	984 
17589 - 17040 	3338 
6948 - 17041 	451 
14031 - 17042 	3500 
863 - 17043 	4303 
13513 - 17044 	16 
4168 - 17045 	3784 
3702 - 17046 	420 
4898 - 17047 	13205 
8145 - 17048 	2150 
7449 - 17049 	414 
1242 - 17050 	3732 
8248 - 17051 	6999 
19884 - 17052 	1503 
7925 - 17053 	3461 
142 - 17054 	764 
3005 - 17055 	1708 
15906 - 17056 	8593 
1343 - 17057 	1231 
12039 - 17058 	4309 
12957 - 17059 	1776 
19599 - 17060 	3558 
13110 - 17061 	2078 
672 - 17062 	5391 
12674 - 17063 	1458 
19617 - 17064 	3146 
16892 - 17065 	2133 
12603 - 17066 	1015 
1091 - 17067 	1789 
8045 - 17068 	1925 
10162 - 17069 	2196 
6635 - 17070 	611 
5480 - 17071 	3475 
9788 - 17072 	2245 
8326 - 17073 	5777 
15849 - 17074 	1163 
9495 - 17075 	6922 
12026 - 17076 	2429 
16083 - 17077 	1638 
6494 - 17078 	1865 
2656 - 17079 	2919 
3241 - 17080 	4192 
2511 - 17081 	5807 
15295 - 17082 	702 
2399 - 17083 	1235 
16426 - 17084 	8438 
708 - 17085 	590 
638 - 17086 	3050 
7219 - 17087 	435 
9525 - 17088 	261 
332 - 17089 	738 
10463 - 17090 	3634 
11946 - 17091 	1236 
5712 - 17092 	1230 
2432 - 17093 	3256 
17785 - 17094 	8322 
9426 - 17095 	169 
13770 - 17096 	2145 
10238 - 17097 	332 
5102 - 17098 	2502 
882 - 17099 	12477 
8380 - 17100 	1398 
8039 - 17101 	458 
1856 - 17102 	2722 
10092 - 17103 	211 
13300 - 17104 	957 
13120 - 17105 	6579 
2286 - 17106 	543 
14402 - 17107 	1539 
15952 - 17108 	335 
10370 - 17109 	1043 
3571 - 17110 	979 
4409 - 17111 	3334 
11918 - 17112 	182 
6151 - 17113 	6227 
18114 - 17114 	3038 
15316 - 17115 	897 
7424 - 17116 	1218 
11365 - 17117 	3017 
7073 - 17118 	895 
9391 - 17119 	217 
19164 - 17120 	153 
19327 - 17121 	829 
26 - 17122 	1932 
13283 - 17123 	2062 
10149 - 17124 	1120 
1661 - 17125 	2568 
8018 - 17126 	86 
841 - 17127 	7883 
8828 - 17128 	31 
4808 - 17129 	3588 
17449 - 17130 	4659 
6773 - 17131 	1309 
6410 - 17132 	1256 
16442 - 17133 	2551 
19988 - 17134 	316 
12930 - 17135 	1731 
6676 - 17136 	677 
8783 - 17137 	85 
5469 - 17138 	1468 
19399 - 17139 	98 
9254 - 17140 	3374 
12110 - 17141 	252 
4092 - 17142 	2535 
17468 - 17143 	3604 
13463 - 17144 	3974 
9940 - 17145 	1210 
5378 - 17146 	3005 
15907 - 17147 	2539 
18330 - 17148 	849 
12304 - 17149 	1517 
2306 - 17150 	943 
11695 - 17151 	902 
5028 - 17152 	1473 
3602 - 17153 	7366 
4936 - 17154 	531 
8599 - 17155 	12241 
18571 - 17156 	1725 
4174 - 17157 	462 
17586 - 17158 	398 
948 - 17159 	132 
12974 - 17160 	1518 
7810 - 17161 	873 
7324 - 17162 	3385 
8442 - 17163 	6794 
10660 - 17164 	3597 
16314 - 17165 	1557 
7109 - 17166 	2920 
10925 - 17167 	718 
3727 - 17168 	5072 
16182 - 17169 	5322 
3098 - 17170 	1206 
4175 - 17171 	4457 
11068 - 17172 	181 
17780 - 17173 	2090 
657 - 17174 	3837 
16687 - 17175 	3645 
6007 - 17176 	1431 
16692 - 17177 	975 
19714 - 17178 	2574 
12064 - 17179 	1101 
13813 - 17180 	1670 
17938 - 17181 	127 
9503 - 17182 	308 
3433 - 17183 	5551 
4266 - 17184 	2236 
3494 - 17185 	627 
11733 - 17186 	2698 
9864 - 17187 	3304 
8461 - 17188 	1167 
5630 - 17189 	839 
18213 - 17190 	3507 
19130 - 17191 	1089 
16328 - 17192 	2586 
327 - 17193 	1968 
4429 - 17194 	75 
17591 - 17195 	2656 
3963 - 17196 	4729 
11636 - 17197 	2388 
8677 - 17198 	2975 
12885 - 17199 	2311 
12110 - 17200 	2049 
13783 - 17201 	2077 
19046 - 17202 	1164 
6126 - 17203 	3631 
13198 - 17204 	959 
1601 - 17205 	427 
17886 - 17206 	1435 
6097 - 17207 	1470 
10518 - 17208 	1370 
11497 - 17209 	2423 
14565 - 17210 	3077 
11954 - 17211 	2547 
8938 - 17212 	1673 
19453 - 17213 	1491 
15070 - 17214 	296 
15815 - 17215 	476 
11220 - 17216 	3900 
16534 - 17217 	4085 
5599 - 17218 	3316 
17639 - 17219 	1526 
9629 - 17220 	845 
18206 - 17221 	2737 
15441 - 17222 	1882 
5638 - 17223 	2369 
16583 - 17224 	2829 
15450 - 17225 	377 
19383 - 17226 	1005 
6154 - 17227 	1159 
718 - 17228 	2290 
14684 - 17229 	8636 
6473 - 17230 	715 
19176 - 17231 	79 
15101 - 17232 	690 
10039 - 17233 	1202 
10187 - 17234 	1016 
6166 - 17235 	3307 
19806 - 17236 	1767 
14123 - 17237 	1697 
7332 - 17238 	5119 
6134 - 17239 	4112 
18524 - 17240 	762 
15830 - 17241 	7823 
8829 - 17242 	573 
13663 - 17243 	2024 
9561 - 17244 	3417 
4239 - 17245 	533 
18542 - 17246 	1973 
15660 - 17247 	3055 
7435 - 17248 	757 
13832 - 17249 	1129 
13280 - 17250 	1205 
4248 - 17251 	1841 
15111 - 17252 	2587 
4302 - 17253 	2234 
18585 - 17254 	4549 
11738 - 17255 	1198 
935 - 17256 	2522 
10043 - 17257 	2156 
11098 - 17258 	3935 
17078 - 17259 	3629 
10175 - 17260 	2406 
9505 - 17261 	2965 
4432 - 17262 	2033 
6842 - 17263 	3645 
14863 - 17264 	824 
6190 - 17265 	2167 
8248 - 17266 	2739 
14831 - 17267 	2127 
8193 - 17268 	3321 
14325 - 17269 	2533 
450 - 17270 	2023 
12536 - 17271 	1861 
1686 - 17272 	4288 
6016 - 17273 	2446 
4403 - 17274 	8140 
8403 - 17275 	1358 
11577 - 17276 	1472 
18590 - 17277 	8829 
16807 - 17278 	356 
13295 - 17279 	4677 
16435 - 17280 	1952 
817 - 17281 	1203 
9851 - 17282 	5131 
4868 - 17283 	1122 
9169 - 17284 	3200 
8892 - 17285 	1764 
11083 - 17286 	8679 
2369 - 17287 	4811 
11154 - 17288 	1037 
14920 - 17289 	4512 
11132 - 17290 	5313 
12481 - 17291 	2362 
12436 - 17292 	2590 
4233 - 17293 	1724 
15631 - 17294 	763 
6347 - 17295 	2061 
8817 - 17296 	8506 
13742 - 17297 	616 
19200 - 17298 	5724 
14935 - 17299 	959 
6221 - 17300 	5837 
7938 - 17301 	2010 
16893 - 17302 	2712 
12328 - 17303 	3001 
2882 - 17304 	2646 
13841 - 17305 	1985 
4815 - 17306 	4744 
5800 - 17307 	681 
16639 - 17308 	764 
9898 - 17309 	1064 
